class,id,ck_oo_numberOfPrivateMethods,LDHH_lcom,LDHH_fanIn,numberOfNonTrivialBugsFoundUntil:,WCHU_numberOfPublicAttributes,WCHU_numberOfAttributes,CvsWEntropy,LDHH_numberOfPublicMethods,WCHU_fanIn,LDHH_numberOfPrivateAttributes,CvsEntropy,LDHH_numberOfPublicAttributes,WCHU_numberOfPrivateMethods,WCHU_numberOfMethods,ck_oo_numberOfPublicAttributes,ck_oo_noc,numberOfCriticalBugsFoundUntil:,ck_oo_wmc,LDHH_numberOfPrivateMethods,WCHU_numberOfPrivateAttributes,CvsLogEntropy,WCHU_noc,LDHH_numberOfAttributesInherited,WCHU_wmc,ck_oo_fanOut,ck_oo_numberOfLinesOfCode,ck_oo_numberOfAttributesInherited,ck_oo_numberOfMethods,ck_oo_dit,ck_oo_fanIn,LDHH_noc,WCHU_dit,ck_oo_lcom,WCHU_numberOfAttributesInherited,ck_oo_rfc,LDHH_wmc,LDHH_numberOfAttributes,LDHH_numberOfLinesOfCode,WCHU_fanOut,WCHU_lcom,ck_oo_cbo,WCHU_rfc,ck_oo_numberOfAttributes,numberOfHighPriorityBugsFoundUntil:,ck_oo_numberOfPrivateAttributes,numberOfMajorBugsFoundUntil:,WCHU_numberOfPublicMethods,LDHH_dit,WCHU_cbo,CvsLinEntropy,WCHU_numberOfMethodsInherited,numberOfBugsFoundUntil:,LDHH_fanOut,LDHH_numberOfMethodsInherited,LDHH_rfc,ck_oo_numberOfMethodsInherited,ck_oo_numberOfPublicMethods,LDHH_cbo,WCHU_numberOfLinesOfCode,CvsExpEntropy,LDHH_numberOfMethods
0,351,0,0.0,0.0,3,0.0,0.0,0.005626,0.0,0.0,0.0,3.9367699999999997,0.0,0.0,0.0,1,0,0,6,0.0,0.0,0.22702199999999997,0.0,0.0,0.0,3,44,0,5,2,1,0.0,0.0,10,0.0,10,0.0,0.0,0.0,1.01,0.0,4,0.0,2,0,1,0,0.0,0.0,1.01,0.061722000000000006,2.04,3,0.0017050000000000001,0.00831,0.0,23,5,0.002578,0.0,0.126922,0.0
0,352,0,0.0,0.0,1,0.0,0.0,0.013975999999999999,0.0,0.0,0.0,3.2886599999999997,0.0,0.0,0.0,0,0,0,3,0.0,0.0,0.087698,0.0,0.0,0.0,3,11,2,2,2,0,0.0,0.0,1,0.0,6,0.0,0.0,0.0,0.0,0.0,3,0.0,0,0,0,0,0.0,0.0,0.0,0.007742,2.03,1,0.0,0.004949,0.0,39,2,0.0,0.0,0.0052710000000000005,0.0
0,353,0,0.0,0.0,1,0.0,0.0,0.000518,0.0,0.0,0.0,0.792859,0.0,0.0,0.0,6,0,0,6,0.0,0.0,0.042456,0.0,0.0,0.0,2,29,0,3,1,2,0.0,0.0,3,0.0,6,0.0,0.0,0.0,0.0,0.0,4,0.0,7,0,1,0,0.0,0.0,0.0,0.012267,0.0,1,0.0,0.0,0.0,9,3,0.0,0.0,0.045793,0.0
0,354,0,0.0015400000000000001,0.0,1,0.0,0.0,0.016769,0.0,0.0,0.0,3.2886599999999997,0.0,0.0,1.01,0,0,0,7,0.0,0.0,0.087698,0.0,0.001517,1.05,7,40,13,3,4,0,0.0,0.0,3,1.1,31,0.0016239999999999998,0.0,0.0016589999999999999,3.06,1.02,7,1.2,0,0,0,0,0.0,0.0,3.06,0.007742,2.08,1,0.010588,0.004949,0.001591,51,2,0.010449,1.26,0.0052710000000000005,0.001773
0,355,0,0.0,0.0,0,0.0,0.0,0.021797,0.0,0.0,0.0,2.58969,0.0,0.0,0.0,0,0,0,1,0.0,0.0,0.064707,0.0,0.0,0.0,1,3,0,2,1,1,0.0,0.0,1,0.0,3,0.0,0.0,0.0,0.0,0.0,2,0.0,0,0,0,0,0.0,0.0,0.0,0.004777,3.03,0,0.0,0.010398000000000001,0.0,10,2,0.0,0.0,0.0016769999999999999,0.0
0,356,0,0.004234,0.006004,8,0.0,0.0,0.06180599999999999,0.005047,1.01,0.0,12.1251,0.0,0.0,4.05,0,2,0,24,0.0,0.0,0.313975,0.0,0.027045999999999997,4.05,1,82,2,24,2,1,0.0,0.0,276,5.06,60,0.004811,0.0,0.006533,0.0,5.06,2,5.22,1,0,0,0,4.05,0.0,1.01,0.026132,13.25,8,0.0,0.058820000000000004,0.006843000000000001,58,19,0.005699,5.48,0.020353,0.005321
0,357,0,0.026057,0.0,1,0.0,1.01,0.016984,0.029129000000000002,0.0,0.027692,3.8702900000000002,0.0,0.0,1.01,0,0,0,18,0.0,1.01,0.099621,0.0,0.023233,1.03,5,94,1,9,3,1,0.0,0.0,36,1.01,36,0.030266,0.027312,0.030010000000000002,1.02,1.08,6,1.1,13,0,13,0,1.01,0.0,1.02,0.008026,5.11,1,0.03059,0.039276,0.030608,41,9,0.037887,1.14,0.004304,0.031012
0,358,16,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,321,0.0,0.0,0.0,0.0,0.0,0.0,2,847,0,19,1,1,0.0,0.0,171,0.0,423,0.0,0.0,0.0,0.0,0.0,3,0.0,5,0,5,0,0.0,0.0,0.0,0.0,3.03,0,0.0,0.010398000000000001,0.0,9,2,0.0,0.0,0.0,0.0
0,359,0,0.0,0.0,0,0.0,0.0,0.00427,0.0,0.0,0.0,1.0316299999999998,0.0,0.0,0.0,3,0,0,24,0.0,0.0,0.023183000000000002,0.0,0.0,0.0,3,87,0,3,1,2,0.0,0.0,3,0.0,23,0.0,0.0,0.0,0.0,0.0,5,0.0,5,0,0,0,0.0,0.0,0.0,0.0012050000000000001,7.14,0,0.0,0.041644,0.0,27,2,0.0,0.0,2.2e-05,0.0
0,360,0,0.026057,0.046603,4,0.0,1.05,0.13353399999999999,0.029129000000000002,3.03,0.027692,7.46875,0.0,0.0,1.07,0,0,0,3,0.0,1.05,0.301838,0.0,0.023233,1.33,1,10,2,3,4,2,0.0,1.02,3,1.02,5,0.030266,0.027312,0.030010000000000002,1.05,1.42,3,1.29,0,0,0,0,1.07,0.011170000000000001,3.08,0.063705,4.33,4,0.03059,0.038159,0.030608,63,3,0.045,1.67,0.11397,0.031012
0,361,0,0.0,0.0,1,0.0,0.0,0.00038199999999999996,0.0,0.0,0.0,0.6009800000000001,0.0,0.0,0.0,0,0,0,24,0.0,0.0,0.021936,0.0,0.0,0.0,3,101,0,12,1,7,0.0,0.0,66,0.0,26,0.0,0.0,0.0,0.0,0.0,10,0.0,6,0,4,0,0.0,0.0,0.0,0.003885,0.0,1,0.0,0.0,0.0,18,10,0.0,0.0,0.014134,0.0
0,362,0,0.0,0.041773000000000005,1,0.0,0.0,0.011446,0.0,3.04,0.0,4.57123,0.0,0.0,0.0,0,0,0,2,0.0,0.0,0.11598399999999999,0.0,0.0,0.0,1,5,0,1,1,17,0.0,0.0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,18,0.0,0,0,0,0,0.0,0.0,3.04,0.009093,3.03,1,0.0,0.010398000000000001,0.0,9,1,0.04058,0.0,0.0055320000000000005,0.0
1,363,0,0.0,0.0,2,0.0,0.0,0.0033399999999999997,0.0,0.0,0.0,1.70353,0.0,0.0,0.0,0,0,0,12,0.0,0.0,3.21225,0.0,0.0,2.02,3,51,0,6,2,1,0.0,0.0,15,0.0,23,0.034716000000000004,0.0,0.030010000000000002,0.0,0.0,3,1.02,3,0,3,0,0.0,0.0,0.0,0.045283,0.0,2,0.0,0.0,0.030608,15,6,0.0,1.04,0.08490700000000001,0.0
0,364,0,0.0,0.002716,3,0.0,0.0,0.155219,0.0,1.01,0.0,6.48196,0.0,0.0,0.0,0,2,0,28,0.0,0.0,0.25252199999999997,1.02,0.0,1.02,8,88,0,13,2,1,0.001827,0.0,78,0.0,44,0.002431,0.0,0.002437,0.0,0.0,9,1.01,3,0,3,0,0.0,0.0,1.01,0.052384,2.06,3,0.0,0.00831,0.002454,39,12,0.002578,1.13,0.150075,0.0
0,365,0,0.0,0.0,0,0.0,0.0,0.028346,0.0,0.0,0.0,4.06683,0.0,0.0,0.0,0,3,0,12,0.0,0.0,0.097162,0.0,0.0,0.0,3,30,0,12,1,8,0.0,0.0,66,0.0,25,0.0,0.0,0.0,1.01,0.0,11,0.0,3,0,2,0,0.0,0.0,1.01,0.0062759999999999995,3.06,0,0.0027300000000000002,0.010398000000000001,0.0,18,11,0.0021850000000000003,0.0,0.001258,0.0
0,366,0,0.0,0.0,1,0.0,0.0,0.00038199999999999996,0.0,0.0,0.0,0.6009800000000001,0.0,0.0,0.0,0,0,0,9,0.0,0.0,0.021936,0.0,0.0,0.0,3,35,2,7,2,1,0.0,0.0,21,0.0,15,0.0,0.0,0.0,0.0,0.0,4,0.0,1,0,1,0,0.0,0.0,0.0,0.003885,0.0,1,0.0,0.0,0.0,35,7,0.0,0.0,0.014134,0.0
0,367,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0,0,11,0.0,0.0,0.0,0.0,0.0,0.0,2,45,0,6,1,1,0.0,0.0,15,0.0,18,0.0,0.0,0.0,2.02,0.0,3,0.0,5,0,1,0,0.0,0.0,2.02,0.0,3.03,0,0.004146,0.010398000000000001,0.0,12,6,0.005075,0.0,0.0,0.0
0,368,4,0.02221,0.113275,13,3.05,4.06,0.6127729999999999,0.027117000000000002,25.83,0.005568,16.4641,0.0030210000000000002,2.04,7.23,7,0,0,66,0.001428,3.04,0.5429109999999999,2.02,0.0,7.55,6,240,0,31,1,122,0.011044,0.0,465,0.0,72,0.026242,0.007058,0.028616000000000003,4.05,11.37,128,7.57,11,0,3,0,7.19,0.0,26.84,0.08719600000000001,4.14,13,0.02843,0.011292,0.031135000000000003,18,27,0.121625,9.13,0.230256,0.026268
0,369,0,0.0,0.0,1,0.0,0.0,0.0009660000000000001,0.0,0.0,0.0,1.17486,0.0,0.0,0.0,0,0,0,3,0.0,0.0,0.033753,0.0,0.0,0.0,2,15,0,2,1,3,0.0,0.0,1,0.0,7,0.0,0.0,0.0,0.0,0.0,5,0.0,0,0,0,0,0.0,0.0,0.0,0.003618,2.02,1,0.0,0.00831,0.0,9,2,0.0,0.0,0.005051,0.0
0,370,0,0.0,0.041865,2,0.0,0.0,0.002081,0.0,2.02,0.0,2.32375,0.0,0.0,0.0,0,0,0,3,0.0,0.0,0.069958,0.0,0.0,0.0,1,12,0,3,1,7,0.0,0.0,3,0.0,7,0.0,0.0,0.0,0.0,0.0,8,0.0,0,0,0,0,0.0,0.0,2.02,0.008734,2.02,2,0.0,0.00831,0.0,11,3,0.040465,0.0,0.020746,0.0
0,371,0,0.000782,0.145358,9,0.0,1.04,0.127039,0.000942,36.08,0.001449,9.3931,0.0,0.0,1.02,1,0,0,46,0.0,1.04,0.400665,0.0,0.0,1.07,5,138,0,16,1,174,0.0,0.0,120,0.0,99,0.0009710000000000001,0.00246,0.0022140000000000003,1.02,1.29,179,1.15,6,0,5,0,1.02,0.0,36.1,0.087733,3.06,9,0.0013130000000000001,0.010398000000000001,0.001035,18,16,0.15291400000000002,2.3,0.210511,0.000947
0,372,0,0.0015400000000000001,0.0,1,0.0,0.0,0.017023,0.0,0.0,0.0,3.2886599999999997,0.0,0.0,1.01,0,0,0,6,0.0,0.0,0.087698,0.0,0.001517,1.04,6,39,12,3,3,1,0.0,0.0,3,1.1,27,0.0016239999999999998,0.0,0.0016589999999999999,3.05,1.02,7,1.16,0,0,0,0,0.0,0.0,3.05,0.007742,2.07,1,0.010588,0.004949,0.001591,46,2,0.010449,1.25,0.0052710000000000005,0.001773
0,373,0,0.002291,0.0,0,0.0,1.01,0.087921,0.002879,0.0,0.0013859999999999999,2.61865,0.0,0.0,1.01,0,0,0,7,0.0,1.01,0.057725,0.0,0.0,2.02,2,30,1,3,3,0,0.0,0.0,3,0.0,11,0.004458,0.00108,0.05316,2.02,1.02,2,5.09,2,0,2,0,1.01,0.0,2.02,0.002806,4.05,0,0.005716,0.012366,0.057805999999999996,16,3,0.005158,4.09,2.7000000000000002e-05,0.002744
0,374,0,0.0,0.0017929999999999999,1,0.0,0.0,0.017429,0.0,1.01,0.0,3.2886599999999997,0.0,0.0,0.0,0,1,0,6,0.0,0.0,0.087698,1.01,0.0,0.0,2,18,2,6,3,1,0.001314,0.0,15,0.0,8,0.0,0.0,0.0,0.0,0.0,2,0.0,0,0,0,0,0.0,0.0,0.0,0.007742,4.12,1,0.0,0.037859,0.0,55,6,0.0,0.0,0.0052710000000000005,0.0
0,375,1,0.0,0.0,2,0.0,0.0,0.007408,0.0,0.0,0.0,2.5984,0.0,0.0,0.0,0,0,0,5,0.0,0.0,0.17608,0.0,0.0,0.0,3,25,0,3,2,0,0.0,0.0,3,0.0,11,0.0,0.0,0.0,2.02,0.0,3,0.0,27,0,27,0,0.0,0.0,2.02,0.053425,3.06,2,0.005716,0.010398000000000001,0.0,15,2,0.005158,0.0,0.10691600000000001,0.0
0,376,1,0.028938,0.048317,4,0.0,1.02,0.185602,0.0032310000000000004,5.13,0.027692,8.49681,0.0,1.01,2.02,0,0,0,29,0.025024,1.02,0.392917,0.0,0.0,2.45,5,59,0,9,2,1,0.0,0.0,36,0.0,28,0.033199,0.027312,0.032897,3.03,2.15,6,3.62,7,0,7,0,1.01,0.0,6.14,0.097241,4.07,4,0.032961000000000004,0.013377000000000002,0.052815999999999995,21,8,0.048853,3.74,0.22799899999999998,0.034345999999999995
0,377,2,0.003113,0.0032310000000000004,9,0.0,0.0,0.47489,0.002241,2.11,0.0,10.3357,0.0,2.02,3.04,0,0,0,25,0.001585,0.0,0.396811,0.0,0.0,5.25,14,167,0,8,1,13,0.0,0.0,28,0.0,56,0.005557,0.0,0.006324000000000001,8.16,3.22,26,6.44,0,0,0,0,2.02,0.0,8.26,0.076902,3.03,9,0.012657,0.010398000000000001,0.008114,9,6,0.016069,7.42,0.142307,0.003513
0,378,7,0.0,0.0,5,0.0,1.01,0.250767,0.0,0.0,0.0,6.0132900000000005,0.0,0.0,0.0,0,0,0,64,0.0,0.0,0.260938,0.0,0.0,1.02,5,271,0,19,1,1,0.0,0.0,171,0.0,40,0.0028420000000000003,0.003041,0.002857,1.01,0.0,6,0.0,41,0,29,0,0.0,0.0,1.01,0.060758000000000006,1.01,5,0.020279,0.005149,0.0,9,10,0.015088999999999998,1.04,0.172092,0.0
1,379,0,0.010270999999999999,0.022359,19,2.03,3.06,0.203273,0.002673,8.12,0.003356,14.0755,0.0006580000000000001,0.0,5.06,2,2,0,22,0.0,4.07,0.387802,2.02,0.010884999999999999,5.18,7,114,2,12,2,19,0.0008900000000000001,0.0,66,2.02,55,0.009184999999999999,0.0027010000000000003,0.011554,3.03,5.7,26,6.39,3,0,1,0,3.04,0.0,9.15,0.040922,8.23,19,0.0042710000000000005,0.027347000000000003,0.012143000000000001,36,12,0.024458,6.93,0.068721,0.011784000000000001
0,380,0,0.0,0.0,0,0.0,0.0,0.0034869999999999996,0.0,0.0,0.0,1.3633,0.0,0.0,0.0,0,0,0,8,0.0,0.0,0.031466,0.0,0.0,0.0,5,34,0,5,3,1,0.0,0.0,10,0.0,18,0.0,0.0,0.0,0.0,0.0,6,0.0,4,0,4,0,0.0,0.0,0.0,0.001791,3.03,0,0.0,0.010398000000000001,0.0,24,4,0.0,0.0,7.5e-05,0.0
0,381,1,0.000542,0.0,1,0.0,0.0,0.011353,0.0,0.0,0.0,4.17914,0.0,1.01,1.01,0,0,0,11,0.0009279999999999999,0.0,0.11425899999999999,0.0,0.0,1.01,5,60,0,3,1,0,0.0,0.0,3,0.0,34,0.000536,0.0,0.000488,1.01,1.02,5,1.01,1,0,0,0,1.01,0.0,1.01,0.011493999999999999,3.03,1,0.0017690000000000002,0.010398000000000001,0.000605,9,1,0.001387,1.01,0.020774,0.000553
0,382,1,0.0,0.0,1,0.0,0.0,0.003638,0.0,0.0,0.0,2.76207,0.0,0.0,0.0,0,0,0,6,0.0,0.0,0.13200499999999998,0.0,0.0,0.0,0,18,1,2,3,2,0.0,0.0,1,0.0,8,0.0,0.0,0.0,0.0,0.0,2,0.0,0,0,0,0,0.0,0.0,0.0,0.035341000000000004,2.06,1,0.0,0.00831,0.0,46,1,0.0,0.0,0.10358800000000001,0.0
0,383,0,0.002881,0.003511,2,0.0,0.0,0.005908,0.0032310000000000004,1.04,0.0,2.46006,0.0,0.0,1.01,0,0,0,7,0.0,0.0,0.075186,0.0,0.0,1.01,5,32,0,6,2,5,0.0,0.0,15,0.0,16,0.002933,0.0,0.032897,1.02,1.05,10,2.08,1,0,1,0,1.01,0.0,2.06,0.009593,3.05,2,0.03059,0.011290000000000001,0.033591,21,6,0.041535,2.12,0.023098,0.003334
0,384,0,0.000499,0.0,3,0.0,1.05,0.06879099999999999,0.0,0.0,0.000446,5.37625,0.0,0.0,1.01,0,0,0,6,0.0,1.02,0.204598,0.0,0.0,1.04,3,34,1,2,3,1,0.0,0.0,1,0.0,10,0.0008359999999999999,0.0005769999999999999,0.018197,2.02,1.02,4,3.06,10,0,7,0,0.0,0.0,2.02,0.042942,3.04,3,0.02077,0.010279,0.020935,16,2,0.016392,2.06,0.117724,0.000596
0,385,0,0.0,0.0,2,0.0,0.0,0.013635,0.0,0.0,0.0,2.55041,0.0,0.0,0.0,0,0,0,6,0.0,0.0,0.174739,0.0,0.0,0.0,1,19,0,5,1,4,0.0,0.0,10,0.0,16,0.0,0.0,0.0,0.0,0.0,5,0.0,1,0,1,0,0.0,0.0,0.0,0.053311000000000004,3.09,2,0.0,0.010398000000000001,0.0,32,5,0.0,0.0,0.10690999999999999,0.0
0,386,2,0.006207,0.023599000000000002,6,0.0,1.01,0.165435,0.00117,5.06,0.012081,7.861039999999999,0.0,1.01,2.05,0,4,0,30,0.0009130000000000001,2.02,0.29089,4.04,0.0,4.15,2,131,0,13,2,5,0.005497999999999999,0.0,78,0.0,36,0.013403,0.001367,0.009918000000000001,0.0,2.5,7,3.17,6,0,4,0,1.03,0.0,5.06,0.057674,5.08,6,0.0,0.01379,0.010034,33,8,0.024096,4.75,0.13975,0.009212
0,387,0,0.0,0.0,1,0.0,0.0,0.013526,0.0,0.0,0.0,3.2886599999999997,0.0,0.0,0.0,0,0,0,2,0.0,0.0,0.087698,0.0,0.0,0.0,2,9,2,2,2,0,0.0,0.0,1,0.0,6,0.0,0.0,0.0,0.0,0.0,2,0.0,0,0,0,0,0.0,0.0,0.0,0.007742,2.03,1,0.0,0.004949,0.0,39,2,0.0,0.0,0.0052710000000000005,0.0
1,388,4,0.003797,0.017595,18,2.02,2.04,0.24706,0.002654,4.05,0.00396,10.9738,0.001073,1.01,3.06,1,1,0,39,0.0,3.06,3.6383099999999997,1.01,0.0,5.14,5,182,0,20,2,11,0.002154,1.01,190,0.0,75,0.017931,0.0029010000000000004,0.019663,3.03,3.99,15,5.29,11,0,6,0,2.02,0.002169,6.08,0.144352,1.01,18,0.011170000000000001,0.005149,0.016731,11,11,0.024224000000000002,7.74,0.320737,0.005442
0,389,9,0.0,0.0,0,0.0,0.0,0.00427,0.0,0.0,0.0,1.0316299999999998,0.0,0.0,0.0,14,0,0,174,0.0,0.0,0.023183000000000002,0.0,0.0,0.0,18,583,26,43,1,2,0.0,0.0,903,0.0,221,0.0,0.0,0.0,2.02,0.0,20,0.0,31,0,17,0,0.0,0.0,2.02,0.0012050000000000001,3.03,0,0.004043,0.010398000000000001,0.0,9,22,0.0034159999999999998,0.0,2.2e-05,0.0
0,390,0,0.0,0.0,1,0.0,0.0,0.013132,0.0,0.0,0.0,3.9126,0.0,0.0,0.0,0,3,0,14,0.0,0.0,0.21095500000000003,0.0,0.0,0.0,6,56,1,12,2,3,0.0,0.0,66,0.0,31,0.0,0.0,0.0,0.0,0.0,9,0.0,1,0,1,0,0.0,0.0,0.0,0.056379,3.06,1,0.0,0.010398000000000001,0.0,32,10,0.0,0.0,0.10808399999999999,0.0
0,391,0,0.000782,0.016590999999999998,6,0.0,0.0,0.179805,0.000942,2.02,0.0,9.2521,0.0,0.0,1.01,0,0,0,26,0.0,0.0,0.41056499999999996,0.0,0.0,1.02,4,81,0,10,2,2,0.0,0.0,45,0.0,53,0.0009710000000000001,0.0,0.001033,0.0,1.09,6,1.04,2,0,2,0,1.01,0.0,2.02,0.09704299999999999,3.09,6,0.0,0.010398000000000001,0.001035,39,9,0.020787,1.05,0.24155,0.000947
0,392,0,0.0,0.0,2,0.0,0.0,0.005441,0.0,0.0,0.0,2.69823,0.0,0.0,0.0,0,0,0,8,0.0,0.0,0.081124,0.0,0.0,0.0,4,43,0,5,3,0,0.0,0.0,10,0.0,13,0.0,0.0,0.0,0.0,0.0,4,1.01,1,0,1,0,0.0,0.0,0.0,0.0098,2.04,2,0.0,0.00831,0.002454,31,5,0.0,0.0,0.020023,0.0
0,393,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,3,19,1,2,3,1,0.0,0.0,1,0.0,6,0.0,0.0,0.017307,1.01,0.0,4,1.04,1,0,0,0,0.0,0.0,1.01,0.0,5.05,0,0.0027300000000000002,0.024375,0.019225,16,2,0.0021850000000000003,1.05,0.0,0.0
1,394,5,0.0038469999999999997,0.001001,14,0.0,2.03,0.381633,0.003165,1.01,0.006706999999999999,11.8687,0.0,0.0,3.04,0,0,0,39,0.0,2.03,0.46058000000000004,0.0,0.0,4.09,7,154,0,15,1,1,0.0,0.0,105,0.0,55,0.005672,0.004988,0.009770000000000001,3.04,3.51,8,4.08,13,0,13,0,2.03,0.0,4.05,0.09137200000000001,3.03,14,0.03717,0.010398000000000001,0.005000999999999999,9,5,0.045492000000000005,5.43,0.204893,0.004423
0,395,1,0.002881,0.003511,4,0.0,2.02,0.052389,0.0032310000000000004,1.01,0.0,3.5815300000000003,0.0,0.0,1.02,1,0,0,4,0.0,0.0,0.11505,0.0,0.0,1.01,3,16,14,4,3,1,0.0,0.0,6,0.0,12,0.002933,0.00489,0.0028870000000000002,1.02,1.05,4,1.04,8,0,0,0,1.02,0.0,1.03,0.016076,2.02,4,0.003144,0.003171,0.002984,39,3,0.0036479999999999998,1.04,0.04343,0.003334
0,396,0,0.0,0.0,2,0.0,0.0,0.013311000000000002,0.0,0.0,0.0,4.01034,0.0,0.0,0.0,1,0,0,4,0.0,0.0,0.270262,0.0,0.0,0.0,3,19,1,2,3,1,0.0,0.0,1,0.0,6,0.0,0.0,0.017307,1.01,0.0,4,1.04,1,0,0,0,0.0,0.0,1.01,0.084961,5.05,2,0.0027300000000000002,0.024375,0.019225,16,2,0.0021850000000000003,1.05,0.206211,0.0
0,397,0,0.00099,0.005733,2,0.0,0.0,0.008346,0.00117,2.02,0.0,3.64676,0.0,0.0,1.01,0,0,0,3,0.0,0.0,0.093152,0.0,0.0,0.0,0,7,1,4,2,3,0.0,0.0,6,0.0,4,0.0,0.0,0.0,0.0,1.03,3,1.01,2,0,2,0,1.01,0.0,2.02,0.0072840000000000005,3.03,2,0.0,0.010398000000000001,0.001173,13,4,0.005759,0.0,0.002805,0.001086
0,398,1,0.009289,0.0,1,0.0,0.0,0.0031079999999999997,0.0,0.0,0.0,1.54522,0.0,1.01,1.01,10,0,0,17,0.012197,0.0,0.089145,0.0,0.0,1.01,8,75,0,8,2,5,0.0,0.0,28,0.0,28,0.011247,0.0,0.011241,0.0,1.07,11,1.02,10,0,0,0,0.0,0.0,0.0,0.027315,0.0,1,0.0,0.0,0.011224,13,4,0.0,1.04,0.096226,0.011041
0,399,8,0.006539,0.002797,6,1.01,4.06,0.148371,0.003137,2.02,0.007146,8.77321,0.000513,2.02,3.03,1,0,0,72,0.004232,3.05,0.25187,0.0,0.0,7.22,7,240,2,23,2,4,0.0,0.0,253,0.0,89,0.011845,0.008398000000000001,0.011641,4.05,3.63,11,7.17,14,0,13,0,1.01,0.0,5.07,0.027524,2.03,6,0.00432,0.004949,0.011953,39,14,0.007976,7.68,0.046619,0.007670999999999999
0,400,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,0,16,0.0,0.0,0.0,0.0,0.0,0.0,1,41,0,1,1,1,0.0,0.0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,2,0.0,3,0,0,0,0.0,0.0,0.0,0.0,3.03,0,0.0,0.010398000000000001,0.0,9,1,0.0,0.0,0.0,0.0
0,401,3,0.005602,0.0,3,0.0,1.01,0.172816,0.00263,0.0,0.0043630000000000006,8.77244,0.0,2.03,3.07,3,0,0,42,0.004765,1.01,0.371672,0.0,0.0,4.24,8,129,0,10,2,2,0.0,0.0,45,0.0,76,0.007914000000000001,0.002742,0.007852,2.03,3.42,10,4.39,4,0,1,0,2.03,0.0,2.03,0.080792,4.07,3,0.008456,0.013377000000000002,0.008268000000000001,21,6,0.008032,4.85,0.177843,0.007490000000000001
0,402,0,0.0,0.001529,1,0.0,0.0,0.015829,0.0,1.01,0.0,2.1402,0.0,0.0,0.0,0,0,0,1,0.0,0.0,0.06048200000000001,0.0,0.0,0.0,3,19,0,3,2,1,0.0,0.0,3,0.0,6,0.0,0.0,0.0,0.0,0.0,4,0.0,0,0,0,0,0.0,0.0,1.01,0.006234,3.06,1,0.0,0.010398000000000001,0.0,19,2,0.001526,0.0,0.007828,0.0
0,403,0,0.0,0.0,0,0.0,0.0,0.003102,0.0,0.0,0.0,1.45008,0.0,0.0,0.0,0,0,0,3,0.0,0.0,0.034425,0.0,0.0,0.0,2,10,0,4,2,1,0.0,0.0,6,0.0,6,0.0,0.0,0.0,1.01,0.0,3,1.01,1,0,1,0,0.0,0.0,1.01,0.002148,4.07,0,0.003144,0.013377000000000002,0.002984,21,4,0.0036479999999999998,0.0,0.000188,0.0
0,404,0,0.0,0.0,1,0.0,0.0,0.0016769999999999999,0.0,0.0,0.0,1.18716,0.0,0.0,0.0,0,0,0,18,0.0,0.0,0.048688,0.0,0.0,0.0,4,81,10,3,4,1,0.0,0.0,3,0.0,24,0.0,0.0,0.0,0.0,0.0,5,0.0,1,0,1,0,0.0,0.0,0.0,0.010376,1.01,1,0.0,0.01201,0.0,24,2,0.0,0.0,0.041747,0.0
0,405,0,0.0,0.0,5,0.0,0.0,0.027103,0.0,0.0,0.0,3.57285,0.0,0.0,0.0,0,0,0,6,0.0,0.0,0.107049,0.0,0.0,1.01,3,44,1,3,3,1,0.0,1.01,3,0.0,11,0.0026219999999999998,0.0,0.0024879999999999998,0.0,0.0,4,0.0,3,0,3,0,0.0,0.001152,0.0,0.013063,4.12,5,0.0,0.011745,0.0,49,3,0.0,1.03,0.028769,0.0
0,406,0,0.0,0.0,2,0.0,0.0,0.033651,0.0,0.0,0.0,5.50819,0.0,0.0,0.0,0,0,0,6,0.0,0.0,0.271872,0.0,0.0,0.0,3,20,0,5,1,2,0.0,0.0,10,0.0,11,0.0,0.0,0.0,0.0,0.0,4,0.0,2,0,2,0,0.0,0.0,0.0,0.068771,3.03,2,0.0,0.010398000000000001,0.0,9,4,0.0,0.0,0.157142,0.0
0,407,14,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,44,0.0,0.0,0.0,0.0,0.0,0.0,2,173,0,17,1,2,0.0,0.0,136,0.0,68,0.0,0.0,0.0,0.0,0.0,4,0.0,40,0,40,0,0.0,0.0,0.0,0.0,3.03,0,0.0,0.010398000000000001,0.0,9,3,0.0,0.0,0.0,0.0
