class,id,ck_oo_numberOfPrivateMethods,LDHH_lcom,LDHH_fanIn,numberOfNonTrivialBugsFoundUntil:,WCHU_numberOfPublicAttributes,WCHU_numberOfAttributes,CvsWEntropy,LDHH_numberOfPublicMethods,WCHU_fanIn,LDHH_numberOfPrivateAttributes,CvsEntropy,LDHH_numberOfPublicAttributes,WCHU_numberOfPrivateMethods,WCHU_numberOfMethods,ck_oo_numberOfPublicAttributes,ck_oo_noc,numberOfCriticalBugsFoundUntil:,ck_oo_wmc,LDHH_numberOfPrivateMethods,WCHU_numberOfPrivateAttributes,CvsLogEntropy,WCHU_noc,LDHH_numberOfAttributesInherited,WCHU_wmc,ck_oo_fanOut,ck_oo_numberOfLinesOfCode,ck_oo_numberOfAttributesInherited,ck_oo_numberOfMethods,ck_oo_dit,ck_oo_fanIn,LDHH_noc,WCHU_dit,ck_oo_lcom,WCHU_numberOfAttributesInherited,ck_oo_rfc,LDHH_wmc,LDHH_numberOfAttributes,LDHH_numberOfLinesOfCode,WCHU_fanOut,WCHU_lcom,ck_oo_cbo,WCHU_rfc,ck_oo_numberOfAttributes,numberOfHighPriorityBugsFoundUntil:,ck_oo_numberOfPrivateAttributes,numberOfMajorBugsFoundUntil:,WCHU_numberOfPublicMethods,LDHH_dit,WCHU_cbo,CvsLinEntropy,WCHU_numberOfMethodsInherited,numberOfBugsFoundUntil:,LDHH_fanOut,LDHH_numberOfMethodsInherited,LDHH_rfc,ck_oo_numberOfMethodsInherited,ck_oo_numberOfPublicMethods,LDHH_cbo,WCHU_numberOfLinesOfCode,CvsExpEntropy,LDHH_numberOfMethods
0,673,0,0.0,0.0,0,0.0,0.0,0.00346,0.0,0.0,0.0,7.95718,0.0,0.0,0.0,0,0,0,2,0.0,0.0,0.203899,0.0,0.0,0.0,0,7,4,2,2,2,0.0,0.0,1,0.0,2,0.0,0.0,0.0,0.0,0.0,2,0.0,2,0,1,0,0.0,0.0,0.0,0.017862,1.01,0,0.0,0.0016460000000000001,0.0,19,2,0.0,0.0,0.031467,0.0
0,674,1,0.0,0.0,0,0.0,0.0,0.002705,0.0,0.0,0.0,7.0503800000000005,0.0,0.0,0.0,0,0,0,6,0.0,0.0,0.184482,0.0,0.0,0.0,6,36,0,3,1,1,0.0,0.0,3,0.0,19,0.0,0.0,0.004997,0.0,0.0,7,0.0,1,0,1,0,0.0,0.0,0.0,0.017286000000000003,0.0,0,0.0,0.0,0.0,0,2,0.0,1.04,0.034451999999999997,0.0
0,675,0,0.0,0.0,0,0.0,0.0,0.000857,0.0,0.0,0.0,1.77712,0.0,0.0,0.0,0,0,0,5,0.0,0.0,0.06092,0.0,0.0,0.0,0,18,0,5,1,2,0.0,0.0,10,0.0,5,0.0,0.0,0.0,0.0,0.0,2,0.0,4,0,4,0,0.0,0.0,0.0,0.009618999999999999,0.0,0,0.0,0.0,0.0,6,5,0.0,0.0,0.030952999999999998,0.0
0,676,1,0.0,0.0,1,0.0,0.0,0.006809,0.0,0.0,0.0,4.836469999999999,0.0,0.0,0.0,0,0,0,19,0.0,0.0,0.147342,0.0,0.0,0.0,4,65,0,7,1,1,0.0,0.0,21,0.0,39,0.0,0.0,0.0045320000000000004,0.0,0.0,4,0.0,2,1,2,0,0.0,0.0,0.0,0.018499,0.0,1,0.0,0.0,0.0,8,6,0.0,1.03,0.041769,0.0
0,677,0,0.0019489999999999998,0.0038659999999999996,9,0.0,0.0,0.052834000000000006,0.0020329999999999997,3.04,0.0,17.3119,0.0,0.0,1.02,0,0,0,51,0.0,0.0,0.44234399999999996,0.0,0.0,3.12,15,187,23,16,4,4,0.0,0.0,120,0.0,93,0.004627,0.0,0.010032,2.06,1.29,19,4.24,5,0,5,1,1.02,0.0,4.1,0.037205,4.08,9,0.0031309999999999997,0.005595,0.00581,88,15,0.005294,5.79,0.047383999999999996,0.0021100000000000003
0,678,0,0.0,0.0,0,0.0,0.0,0.01252,0.0,0.0,0.0,5.82803,0.0,0.0,0.0,0,0,0,4,0.0,0.0,0.203738,0.0,0.0,0.0,2,37,0,2,1,1,0.0,0.0,1,0.0,14,0.0,0.0,0.0045320000000000004,0.0,0.0,3,0.0,0,0,0,0,0.0,0.0,0.0,0.033997,0.0,1,0.0,0.0,0.0,7,2,0.0,1.04,0.11160899999999999,0.0
0,679,11,0.00116,0.0,0,0.0,1.01,0.021644999999999998,0.001113,0.0,0.000549,6.94415,0.0,2.02,2.03,0,0,0,122,0.001212,1.01,0.176464,0.0,0.0,2.05,24,390,0,29,2,2,0.0,1.01,406,0.0,177,0.00134,0.000547,0.005698,1.01,2.82,25,2.07,7,0,7,0,2.02,0.000259,1.01,0.01553,2.08,0,0.000989,0.002314,0.0011970000000000001,15,15,0.0010220000000000001,3.4,0.031056999999999998,0.001271
0,680,0,0.0,0.0,1,0.0,0.0,0.022347,0.0,0.0,0.0,3.71677,0.0,0.0,0.0,0,0,0,7,0.0,0.0,0.117977,0.0,0.005456,0.0,2,22,28,7,6,2,0.0,0.0,21,2.17,12,0.0,0.0,0.0045320000000000004,0.0,0.0,4,0.0,1,0,1,0,0.0,0.0,0.0,0.016097999999999998,4.49,2,0.0,0.011164,0.0,262,7,0.0,1.05,0.041707,0.0
0,681,2,0.003901,0.008872,6,0.0,0.0,0.153476,0.003872,8.09,0.0,14.0182,0.0,2.02,3.08,0,0,0,50,0.003014,0.0,0.396183,0.0,0.0,5.29,12,237,4,17,4,10,0.0,0.0,136,0.0,117,0.010818000000000001,0.0,0.010038,10.12,4.0,22,6.61,4,0,4,0,3.05,0.0,14.21,0.043119,4.11,7,0.020055,0.006569,0.011777,51,13,0.025775,6.66,0.085141,0.00441
0,682,0,0.0,0.0,0,0.0,0.0,0.005368,0.0,0.0,0.0,6.01575,0.0,0.0,0.0,0,0,0,7,0.0,0.0,0.16705699999999998,0.0,0.0,0.0,2,39,0,5,2,1,0.0,0.0,10,0.0,18,0.0,0.0,0.0045320000000000004,1.01,0.0,3,1.01,2,0,1,0,0.0,0.0,1.01,0.0178,3.05,0,0.000989,0.0030280000000000003,0.000607,18,5,0.0010220000000000001,1.01,0.037333,0.0
1,683,6,0.009647,0.0,16,0.0,8.14,0.20884499999999998,0.00074,0.0,0.011762,27.2665,0.0,6.13,8.14,0,0,0,38,0.007358,8.15,4.657109999999999,0.0,0.0,13.55,5,202,0,11,1,4,0.0,0.0,55,0.0,68,0.015854,0.009787,0.028672000000000003,10.11,9.49,9,17.3,14,0,12,0,1.01,0.0,10.11,0.133149,0.0,19,0.012714,0.0,0.021059,0,3,0.013774000000000002,19.76,0.19885799999999998,0.010236
0,684,1,0.0,0.0,0,0.0,0.0,0.019552,0.0,0.0,0.0,2.84822,0.0,0.0,0.0,0,0,0,17,0.0,0.0,0.093944,0.0,0.0,0.0,13,114,13,13,5,0,0.0,0.0,78,0.0,47,0.0,0.0,0.0031149999999999997,0.0,0.0,13,0.0,6,0,1,0,0.0,0.0,0.0,0.013756,2.04,3,0.0,0.005123,0.0,80,9,0.0,1.29,0.039721,0.0
0,685,1,0.0030989999999999998,0.0,3,0.0,1.01,0.009209,0.0,0.0,0.00149,12.0117,0.0,0.0,2.02,0,0,0,5,0.0,1.01,0.32615500000000003,0.0,0.0,2.02,7,28,0,5,2,1,0.0,2.02,10,0.0,18,0.003599,0.001492,0.006558,2.03,2.07,8,4.07,2,0,1,0,0.0,0.003282,2.03,0.031975,8.17,5,0.002995,0.013984,0.005905,28,1,0.002641,5.17,0.051569000000000004,0.003411
0,686,0,0.0,0.004361,1,0.0,0.0,0.000662,0.0,2.03,0.0,1.77712,0.0,0.0,0.0,0,0,0,2,0.0,0.0,0.06092,0.0,0.0,0.0,1,8,4,2,9,0,0.0,0.0,1,0.0,4,0.0,0.0,0.0,0.0,0.0,1,0.0,2,0,2,0,0.0,0.0,2.03,0.009618999999999999,2.05,1,0.0,0.003367,0.0,176,2,0.00472,0.0,0.030952999999999998,0.0
0,687,0,0.003768,0.006045,3,0.0,1.01,0.031643,0.002861,5.09,0.000549,17.2759,0.0,0.0,4.07,0,4,0,10,0.0,1.01,0.439795,1.02,0.0,5.2,3,36,0,10,1,11,0.0004980000000000001,0.0,45,0.0,19,0.004975,0.000547,0.008624,5.05,4.49,14,5.23,2,0,2,0,2.03,0.0,7.12,0.036466000000000005,4.09,3,0.006256,0.005501,0.005763,14,6,0.010641,5.55,0.044711,0.004215
0,688,23,0.0,0.0,0,0.0,0.0,0.042076,0.0,0.0,0.0,5.45209,0.0,1.01,0.0,0,0,0,168,0.000572,0.0,0.143516,0.0,0.0,2.03,14,644,0,37,1,11,0.0,0.0,666,0.0,305,0.00134,0.0,0.005698,0.0,0.0,24,1.06,1,0,1,0,0.0,0.0,0.0,0.013918999999999999,1.01,0,0.0,0.0016460000000000001,0.000591,6,13,0.0,3.13,0.031042,0.0
1,689,2,0.0,0.005917,2,0.0,0.0,0.097936,0.0,1.04,0.0,3.17095,0.0,0.0,0.0,1,0,0,13,0.0,0.0,0.098286,0.0,0.0,0.0,4,114,0,7,1,1,0.0,0.0,21,0.0,36,0.0,0.0,0.004997,0.0,0.0,5,0.0,8,0,7,0,0.0,0.0,1.04,0.013116999999999998,0.0,2,0.0,0.0,0.0,0,2,0.00627,1.01,0.035414999999999995,0.0
0,690,23,0.005094,0.0,12,0.0,3.06,0.35426199999999997,0.001371,0.0,0.0019850000000000002,17.9211,0.0,4.16,4.18,0,0,0,177,0.0041329999999999995,2.02,0.5164340000000001,0.0,0.000331,6.59,28,588,0,35,2,2,0.0,0.0,595,1.03,234,0.011042,0.0068579999999999995,0.017958000000000002,6.13,9.15,29,8.18,27,0,14,0,1.01,0.0,6.13,0.058559,2.03,19,0.008288,0.0018969999999999998,0.013047,18,8,0.008603,12.25,0.115377,0.005516
0,691,1,0.0,0.0,4,0.0,1.02,0.061208000000000005,0.0,0.0,0.000997,10.3419,0.0,0.0,0.0,0,0,0,14,0.0,1.02,0.282827,0.0,0.0,1.03,6,50,0,6,1,1,0.0,0.0,15,0.0,33,0.001168,0.000679,0.007988,2.03,0.0,6,2.08,1,0,1,0,0.0,0.0,2.03,0.027881,1.01,4,0.003358,0.0016460000000000001,0.002762,8,5,0.00307,4.78,0.042255,0.0
0,692,0,0.0,0.0,1,0.0,1.02,0.004446,0.0,0.0,0.0008349999999999999,7.72196,0.0,0.0,0.0,0,0,0,6,0.0,1.02,0.19835899999999998,0.0,0.001986,0.0,3,43,8,4,6,1,0.0,0.0,6,1.01,21,0.0,0.000904,0.004997,1.01,0.0,4,1.01,0,0,0,0,0.0,0.0,1.01,0.017775,5.37,1,0.000877,0.01045,0.000805,103,1,0.0005690000000000001,1.11,0.034375,0.0
0,693,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,3,21,0,3,1,1,0.0,0.0,3,0.0,11,0.0,0.0,0.0,0.0,0.0,4,0.0,2,0,2,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,3,0.0,0.0,0.0,0.0
1,694,1,0.0,0.0017920000000000002,2,0.0,0.0,0.001532,0.0,2.02,0.0,3.54759,0.0,0.0,0.0,0,1,0,14,0.0,0.0,0.10365,0.0,0.001986,1.01,8,53,1,10,4,4,0.0,0.0,45,1.01,30,0.0007379999999999999,0.0,0.005251,1.01,0.0,12,1.01,3,0,3,0,0.0,0.0,3.03,0.012429,3.06,2,0.001011,0.005014,0.0007059999999999999,63,8,0.002993,2.06,0.031313,0.0
0,695,0,0.0,0.000727,0,0.0,0.0,0.0025859999999999998,0.0,1.01,0.0,6.415690000000001,0.0,0.0,0.0,0,0,0,1,0.0,0.0,0.16933399999999998,0.0,0.0,0.0,0,4,0,1,1,3,0.0,0.0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,3,0.0,0,0,0,0,0.0,0.0,1.01,0.016324,0.0,0,0.0,0.0,0.0,0,1,0.000741,0.0,0.034357,0.0
0,696,0,0.0,0.0,0,0.0,0.0,0.10999,0.0,0.0,0.0,4.41258,0.0,0.0,0.0,0,0,0,19,0.0,0.0,0.138856,0.0,0.006509999999999999,1.01,2,61,110,19,5,1,0.0,0.0,171,3.25,38,0.002378,0.0,0.004640999999999999,0.0,0.0,3,2.05,1,0,1,0,0.0,0.0,0.0,0.018583000000000002,5.9,1,0.0,0.011445,0.004604,422,19,0.0,2.07,0.046383999999999995,0.0
0,697,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0,17,0.0,0.0,0.0,0.0,0.0,0.0,4,78,0,20,3,4,0.0,0.0,190,0.0,50,0.0,0.0,0.0,0.0,0.0,8,0.0,4,0,4,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,14,14,0.0,0.0,0.0,0.0
0,698,0,0.0022890000000000002,0.007111,2,0.0,1.01,0.008043000000000002,0.002009,5.35,0.0,4.5309099999999995,0.0,0.0,1.01,0,2,0,15,0.0,0.0,0.134411,0.0,0.0,1.06,3,40,3,6,3,4,0.0,0.0,15,0.0,32,0.002378,0.001097,0.002419,0.0,1.05,7,1.03,1,0,0,0,1.01,0.0,5.35,0.016345,2.02,2,0.0,0.004446,0.002356,10,3,0.0070420000000000005,1.07,0.038939,0.002356
0,699,0,0.004608,0.0,6,0.0,2.02,0.041973,0.004823,0.0,0.002294,14.5398,0.0,0.0,3.03,0,0,0,11,0.0,2.02,0.402685,0.0,0.000669,6.09,7,81,0,7,4,1,0.0,0.0,21,1.01,27,0.008726000000000001,0.001557,0.017698,4.09,3.15,8,7.28,3,0,3,0,3.03,0.0,4.09,0.040422,7.21,13,0.00659,0.010813,0.010829,32,7,0.006249,10.5,0.057045000000000005,0.004918
0,700,8,0.002773,0.008163,11,0.0,2.02,0.090499,0.0,8.1,0.002328,23.0656,0.0,2.04,2.04,0,0,0,28,0.0026219999999999998,2.02,0.603103,0.0,0.0,5.14,11,153,0,12,1,7,0.0,0.0,66,0.0,65,0.0051340000000000005,0.00201,0.010582,7.1,2.38,18,9.37,5,0,5,1,0.0,0.0,13.18,0.05399400000000001,0.0,13,0.008628,0.0,0.013581000000000001,0,4,0.014719,8.05,0.07708,0.002909
1,701,0,0.0,0.0,0,0.0,0.0,0.001749,0.0,0.0,0.0,3.17013,0.0,0.0,0.0,0,0,0,3,0.0,0.0,0.09714400000000001,0.0,0.0,0.0,2,15,0,1,1,0,0.0,0.0,0,0.0,10,0.0,0.0,0.004997,0.0,0.0,2,0.0,0,0,0,0,0.0,0.0,0.0,0.01277,0.0,0,0.0,0.0,0.0,0,1,0.0,1.01,0.034743,0.0
0,702,0,0.007883,0.014568000000000001,12,0.0,8.08,0.089864,0.008303,13.15,0.009629,25.6709,0.0,0.0,6.09,0,2,0,70,0.0,8.08,0.667679,0.0,0.0023899999999999998,9.18,11,222,17,26,4,7,0.0,0.0,325,2.02,133,0.012019,0.008549,0.016875,2.03,8.44,18,10.41,9,2,9,1,6.09,0.0,13.16,0.05940499999999999,9.14,12,0.00313,0.011248000000000001,0.011844,122,20,0.018641,11.75,0.089296,0.008515
0,703,1,0.0,0.00112,1,0.0,0.0,0.001318,0.0,1.02,0.0,3.0616,0.0,0.0,0.0,0,1,0,14,0.0,0.0,0.094197,0.0,0.001986,0.0,7,62,1,9,4,3,0.0,0.0,36,1.01,30,0.0,0.0,0.005647,0.0,0.0,10,1.01,3,0,3,0,0.0,0.0,1.02,0.012325,2.05,2,0.0,0.003367,0.001005,62,7,0.001121,2.05,0.032188,0.0
0,704,0,0.0,0.0,6,7.27,7.27,0.009855,0.0,0.0,0.0,7.94205,0.016344,0.0,0.0,80,0,0,0,0.0,0.0,0.277405,0.0,0.0,0.0,0,0,0,0,1,0,0.0,0.0,0,0.0,0,0.0,0.019215,0.0,0.0,0.0,0,0.0,81,0,1,0,0.0,0.0,0.0,0.045769,0.0,13,0.0,0.0,0.0,0,0,0.0,0.0,0.15218800000000002,0.0
0,705,1,0.0,0.0,0,0.0,0.0,0.003393,0.0,0.0,0.0,4.57426,0.0,0.0,0.0,0,0,0,14,0.0,0.0,0.133715,0.0,0.0,0.0,2,70,4,6,2,0,0.0,0.0,15,0.0,21,0.0,0.0,0.0,0.0,0.0,2,0.0,4,0,4,0,0.0,0.0,0.0,0.015790000000000002,0.0,0,0.0,0.0,0.0,13,1,0.0,0.0,0.03623,0.0
0,706,1,0.0,0.0,1,0.0,0.0,0.000624,0.0,0.0,0.0,1.76682,0.0,0.0,0.0,0,1,0,8,0.0,0.0,0.061715,0.0,0.0,0.0,2,39,0,6,1,1,0.0,0.0,15,0.0,19,0.0,0.0,0.0,0.0,0.0,3,0.0,1,0,0,0,0.0,0.0,0.0,0.010097,0.0,1,0.0,0.0,0.0,0,4,0.0,0.0,0.033928,0.0
0,707,0,0.0,0.000921,0,0.0,0.0,0.002954,0.0,1.01,0.0,5.3308599999999995,0.0,0.0,0.0,0,0,0,4,0.0,0.0,0.146586,0.0,0.001175,0.0,2,13,5,4,3,0,0.0,0.0,6,1.01,6,0.0,0.0,0.0,0.0,0.0,2,0.0,1,0,1,0,0.0,0.0,1.01,0.015446000000000001,3.1,0,0.0,0.0037719999999999997,0.0,14,3,0.0010609999999999999,0.0,0.034437999999999996,0.0
0,708,0,0.0,0.0009400000000000001,3,0.0,0.0,0.002763,0.0,1.01,0.0,9.16954,0.0,0.0,0.0,0,0,0,3,0.0,0.0,0.25049299999999997,0.0,0.00164,0.0,2,11,4,4,8,2,0.0,0.0,6,2.02,7,0.0,0.0,0.0,0.0,0.0,4,0.0,1,0,1,0,0.0,0.0,1.01,0.025501,8.13,3,0.0,0.008624,0.0,160,4,0.000848,0.0,0.049098,0.0
0,709,1,0.002264,0.00243,0,0.0,0.0,0.012891,0.0021030000000000003,1.01,0.0,3.1524099999999997,0.0,0.0,1.02,0,0,0,29,0.0,0.0,0.103077,0.0,0.0,1.08,15,144,0,10,2,1,0.0,1.01,45,0.0,62,0.0021609999999999997,0.0,0.007219,0.0,1.17,16,1.13,2,0,1,0,1.01,0.0023,1.01,0.01496,1.04,3,0.0,0.002598,0.002248,29,6,0.002537,2.58,0.042799000000000004,0.0024530000000000003
0,710,1,0.002198,0.003779,0,0.0,0.0,0.026894,0.0,3.03,0.0,5.36088,0.0,1.01,1.01,0,0,0,21,0.002409,0.0,0.153661,0.0,0.0,1.01,10,73,6,7,5,7,0.0,0.0,21,0.0,41,0.002437,0.0,0.002353,0.0,1.06,16,1.02,1,0,1,0,0.0,0.0,3.03,0.017609,4.11,1,0.0,0.007352,0.002502,71,5,0.0035310000000000003,1.01,0.041052,0.002496
0,711,0,0.0,0.0,1,0.0,0.0,0.002137,0.0,0.0,0.0,4.88727,0.0,0.0,0.0,0,0,0,1,0.0,0.0,0.146501,0.0,0.0,0.0,1,3,0,1,1,0,0.0,0.0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,1,1.01,0,0,0,0,0.0,0.0,0.0,0.017865,1.01,2,0.0,0.0016460000000000001,0.001627,6,1,0.0,0.0,0.039307,0.0
1,712,0,0.007281999999999999,0.0,3,0.0,0.0,0.038139,0.0020329999999999997,0.0,0.0,8.006789999999999,0.0,0.0,3.03,0,0,1,24,0.0,0.0,0.22581700000000002,0.0,0.0,3.06,4,140,4,12,2,1,0.0,0.0,66,0.0,49,0.008287000000000001,0.0,0.011408,0.0,3.3,5,4.09,2,0,2,1,1.01,0.0,0.0,0.025313,2.02,5,0.0,0.00454,0.009539,18,6,0.0,4.36,0.060089,0.008393000000000001
0,713,0,0.0,0.003668,1,0.0,0.0,0.004398,0.0,3.03,0.0,6.4259900000000005,0.0,0.0,0.0,0,0,0,9,0.0,0.0,0.16853900000000002,0.0,0.000295,0.0,0,22,4,6,1,5,0.0,0.0,15,1.01,6,0.0,0.0,0.0,0.0,0.0,5,0.0,5,0,5,1,0.0,0.0,3.03,0.015846000000000002,1.01,1,0.0,0.0016460000000000001,0.0,11,6,0.003849,0.0,0.031381,0.0
0,714,2,0.007658,0.012406,3,0.0,4.06,0.033736,0.007043000000000001,8.17,0.002686,16.617,0.0,0.0,7.09,0,1,0,41,0.0,4.06,0.450625,2.02,0.0012369999999999998,8.22,10,109,2,16,2,5,0.0012439999999999999,0.0,120,1.02,52,0.010469,0.003068,0.015912,4.04,8.3,15,8.28,7,0,7,0,6.08,0.0,8.19,0.043698,3.07,6,0.003721,0.003467,0.009231,11,11,0.013165000000000001,10.84,0.065873,0.008392
1,715,6,0.007975,0.0,8,0.0,1.01,0.175564,0.0,0.0,0.00149,13.0943,0.0,2.03,3.04,0,0,0,60,0.001704,1.01,0.400439,0.0,0.0,2.18,25,281,0,16,1,0,0.0,0.0,120,0.0,182,0.010993000000000001,0.001492,0.018997999999999998,6.16,3.69,25,5.58,4,1,4,0,0.0,0.0,6.16,0.055147,1.01,8,0.015767,0.0016460000000000001,0.013772,6,4,0.021447,6.71,0.12469000000000001,0.007389
1,716,4,0.019599000000000002,0.028223,15,0.0,3.04,0.318076,0.021797,11.17,0.006654,17.977999999999998,0.0,1.01,6.1,0,0,1,125,0.0016170000000000002,3.04,0.682371,0.0,0.0,9.57,25,379,0,26,1,52,0.0,0.0,325,0.0,227,0.039409,0.007339,0.050017,5.1,8.26,75,9.91,5,1,1,3,6.09,0.0,13.25,0.130902,0.0,18,0.010331,0.0,0.035266000000000006,6,22,0.036106,12.81,0.312836,0.020838
1,717,4,0.00656,0.031814,22,0.0,2.02,0.22322600000000004,0.002434,10.13,0.003431,42.0495,0.0,3.03,3.04,0,2,0,101,0.007169,2.02,1.10863,2.03,0.0014060000000000001,18.46,14,316,14,12,2,22,0.0023539999999999998,0.0,66,1.03,122,0.02538,0.003968,0.031576,5.1,3.39,35,18.59,1,1,1,2,1.01,0.0,13.23,0.101742,1.01,30,0.009193000000000002,0.00063,0.025219,9,7,0.034788,21.52,0.153951,0.007428
0,718,45,0.017679,0.0,36,1.01,1.12,0.782287,0.0006190000000000001,0.0,0.0006,30.4541,0.000545,10.23,10.26,0,0,0,286,0.016338,1.11,4.84923,0.0,0.0,24.78,21,945,6,55,3,1,0.0,0.0,1485,0.0,494,0.06499400000000001,0.000712,0.075748,10.19,22.44,22,28.66,3,0,3,2,1.01,0.0,10.19,0.18529,3.04,50,0.019423,0.003701,0.067824,30,3,0.021571,34.77,0.374889,0.035209
0,719,0,0.001021,0.008906,2,0.0,0.0,0.008565999999999999,0.0,4.04,0.0,8.74592,0.0,0.0,1.01,0,1,0,7,0.0,0.0,0.22592399999999999,0.0,0.0012369999999999998,1.01,1,34,1,7,4,7,0.0,0.0,21,1.01,13,0.0010810000000000001,0.0,0.001809,0.0,1.06,8,1.03,0,0,0,0,0.0,0.0,4.04,0.020135,3.03,3,0.0,0.006642,0.001119,31,2,0.009254,2.05,0.035025,0.00108
0,720,0,0.0,0.0,1,0.0,0.0,0.050123,0.0,0.0,0.0,6.4348,0.0,0.0,0.0,0,0,0,16,0.0,0.0,0.232775,0.0,0.0,0.0,6,68,0,8,2,1,0.0,0.0,28,0.0,21,0.0,0.0,0.004997,0.0,0.0,7,0.0,5,0,5,0,0.0,0.0,0.0,0.042068,0.0,1,0.0,0.0,0.0,8,6,0.0,1.01,0.142203,0.0
1,721,7,0.008947,0.00135,8,0.0,1.01,0.169755,0.000909,1.01,0.0017989999999999998,14.2492,0.0,0.0,3.05,0,2,0,139,0.0,1.01,0.449008,0.0,0.0,5.2,37,582,0,33,1,9,0.0,0.0,528,0.0,273,0.017601,0.006178,0.022356,4.05,4.5,46,7.59,9,0,2,0,1.01,0.0,5.06,0.063954,1.01,10,0.016081,0.0016460000000000001,0.02086,6,6,0.019321,8.44,0.183001,0.009706999999999999
0,722,0,0.0,0.0,0,0.0,0.0,0.007863,0.0,0.0,0.0,11.7532,0.0,0.0,0.0,0,0,0,5,0.0,0.0,0.292636,0.0,0.001644,0.0,2,19,3,5,3,1,0.0,1.01,10,2.08,11,0.0,0.0,0.0013039999999999998,1.01,0.0,3,1.01,1,0,1,0,0.0,0.000742,1.01,0.023408,5.13,0,0.000877,0.007324,0.000805,33,3,0.0005690000000000001,2.02,0.034871,0.0
0,723,1,0.004256,0.0,4,0.0,2.02,0.058523,0.004397,0.0,0.004169,10.571,0.0,0.0,3.03,0,0,0,71,0.0,3.03,0.30758800000000003,0.0,0.0,5.17,22,230,0,18,1,1,0.0,0.0,153,0.0,156,0.008158,0.0032380000000000004,0.008034,4.05,3.49,23,4.23,16,0,15,0,3.03,0.0,4.05,0.035158,1.01,4,0.009137000000000001,0.0016460000000000001,0.005843999999999999,6,11,0.009245,5.49,0.070237,0.004576
1,724,9,0.005287,0.0,7,0.0,0.0,0.210853,0.0,0.0,0.0,21.8404,0.0,4.06,5.08,0,0,0,86,0.005726,0.0,0.563558,0.0,0.0,9.47,25,416,0,18,2,1,0.0,0.0,153,0.0,205,0.010801999999999999,0.0,0.01704,10.25,6.11,26,12.51,1,0,1,0,0.0,0.0,10.25,0.048777999999999995,2.02,8,0.011408,0.001326,0.01215,11,1,0.01261,15.66,0.068871,0.00629
0,725,1,0.0019489999999999998,0.007022,3,0.0,1.03,0.01223,0.0020329999999999997,5.14,0.0,13.3046,0.0,0.0,1.01,0,6,0,23,0.0,0.0,0.34680500000000003,4.05,0.0012369999999999998,1.01,3,93,1,18,5,18,0.005002,0.0,153,1.01,48,0.001991,0.000904,0.007520000000000001,1.01,1.17,21,2.03,5,0,5,0,1.01,0.0,6.15,0.030985000000000002,3.03,3,0.000877,0.006642,0.002781,37,9,0.007678,3.12,0.045982,0.0021100000000000003
0,726,0,0.0,0.002382,1,0.0,0.0,0.003861,0.0,1.01,0.0,5.9930699999999995,0.0,0.0,0.0,0,0,0,10,0.0,0.0,0.15900899999999998,0.0,0.0,0.0,0,30,0,11,1,8,0.0,0.0,55,0.0,11,0.0,0.0,0.0,0.0,0.0,8,0.0,11,0,5,0,0.0,0.0,1.01,0.015403,1.01,1,0.0,0.0016460000000000001,0.0,6,11,0.002716,0.0,0.031456,0.0
0,727,0,0.00103,0.0,1,0.0,1.02,0.024161000000000002,0.0010890000000000001,0.0,0.0017989999999999998,6.0568599999999995,0.0,0.0,1.01,0,0,0,13,0.0,1.02,0.179677,0.0,0.0,1.02,5,61,0,8,2,1,0.0,0.0,28,0.0,17,0.001033,0.0016489999999999999,0.002877,0.0,1.07,6,2.03,4,0,4,0,1.01,0.0,0.0,0.021463999999999997,2.02,3,0.0,0.003392,0.002882,8,6,0.0,2.14,0.04571,0.0011279999999999999
0,728,0,0.0,0.0,0,0.0,0.0,0.00133,0.0,0.0,0.0,1.56044,0.0,0.0,0.0,0,0,0,5,0.0,0.0,0.052586,0.0,0.0,0.0,0,17,0,5,1,1,0.0,0.0,10,0.0,11,0.0,0.0,0.0,0.0,0.0,1,0.0,1,0,1,0,0.0,0.0,0.0,0.008031,0.0,2,0.0,0.0,0.0,0,5,0.0,0.0,0.024708,0.0
0,729,21,0.005268999999999999,0.000755,14,0.0,2.15,0.271202,0.0029649999999999998,1.01,0.001384,26.5914,0.0,4.13,4.16,0,0,0,158,0.0052899999999999996,2.25,0.705493,0.0,0.001986,5.95,35,677,2,40,5,1,0.0,0.0,780,1.01,342,0.006408,0.001451,0.022618,5.14,9.04,36,8.92,9,0,9,1,2.03,0.0,5.14,0.069345,5.37,18,0.00798,0.01045,0.008831,73,11,0.008097,13.35,0.13053800000000002,0.005922
