,Defective,LOC_EXECUTABLE,BRANCH_COUNT,LOC_CODE_AND_COMMENT,LOC_COMMENTS,CYCLOMATIC_COMPLEXITY,DESIGN_COMPLEXITY,ESSENTIAL_COMPLEXITY,HALSTEAD_CONTENT,HALSTEAD_DIFFICULTY,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LENGTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,NUM_OPERANDS,NUM_OPERATORS,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,LOC_TOTAL
462,0,4,5,7,25,3,1,1,16.0,9.0,1296.0,0.05,36,0.11,72.0,144.0,14,22,7,9,11
463,0,4,7,13,55,4,4,1,42.0,5.6,1317.26,0.08,52,0.18,73.18,235.23,21,31,15,8,17
464,0,5,5,23,56,3,3,1,29.77,19.12,10881.75,0.19,116,0.05,604.54,569.2,50,66,17,13,28
465,0,2,3,9,16,2,1,1,24.04,10.4,2599.82,0.08,52,0.1,144.43,249.98,24,28,15,13,11
466,0,2,3,3,6,2,1,1,10.0,9.9,980.01,0.03,26,0.1,54.45,98.99,11,15,5,9,5
467,0,1,3,16,40,2,1,1,26.21,22.13,12827.76,0.19,132,0.05,712.65,579.79,59,73,12,9,17
468,0,2,3,4,7,2,2,1,12.4,3.75,174.4,0.02,14,0.27,9.69,46.51,5,9,4,6,6
469,0,2,3,5,18,2,1,1,16.75,7.5,942.32,0.04,33,0.13,52.35,125.64,15,18,7,7,7
470,0,7,9,17,38,5,3,1,17.27,20.42,7197.55,0.12,75,0.05,399.86,352.53,35,40,12,14,24
471,0,1,7,5,12,4,1,1,10.68,15.0,2402.74,0.05,41,0.07,133.49,160.18,15,26,5,10,6
472,0,1,5,9,4,3,1,1,8.15,11.0,985.86,0.03,25,0.09,54.77,89.62,11,14,4,8,10
473,0,1,5,6,4,3,2,3,13.22,5.6,414.45,0.02,20,0.18,23.02,74.01,7,13,5,8,7
474,0,3,5,8,27,3,1,1,9.03,18.67,3146.36,0.06,39,0.05,174.8,168.56,16,23,6,14,11
475,0,3,5,7,6,3,1,3,12.38,9.43,1100.86,0.04,28,0.11,61.16,116.76,12,16,7,11,10
476,0,6,20,44,91,12,9,1,35.3,23.76,19928.53,0.28,151,0.04,1107.14,838.74,54,97,25,22,50
477,0,4,7,7,7,4,1,1,14.31,13.81,2730.1,0.07,45,0.07,151.67,197.65,17,28,8,13,11
478,0,2,3,10,40,2,2,1,33.1,7.86,2043.3,0.09,56,0.13,113.52,260.06,20,36,14,11,12
479,0,3,7,18,40,5,5,1,24.19,12.38,3709.91,0.1,63,0.08,206.11,299.56,23,40,13,14,21
480,0,8,11,16,57,6,5,1,36.62,7.08,1833.96,0.09,59,0.14,101.89,259.14,23,36,13,8,24
481,0,5,11,16,26,6,2,6,20.52,18.0,6647.55,0.12,72,0.06,369.31,369.31,27,45,15,20,21
482,0,2,3,4,21,2,1,1,14.23,9.38,1250.98,0.04,32,0.11,69.5,133.44,15,17,8,10,6
483,0,2,3,3,8,2,1,1,10.98,11.92,1558.69,0.04,32,0.08,86.59,130.8,13,19,6,11,5
484,0,4,5,14,20,3,3,1,23.56,9.73,2230.76,0.08,50,0.1,123.93,229.25,23,27,13,11,18
485,0,4,7,13,29,4,1,1,15.61,26.0,10551.02,0.14,91,0.04,586.17,405.81,36,55,9,13,17
486,0,3,5,7,8,3,3,1,19.12,4.5,387.18,0.03,24,0.22,21.51,86.04,9,15,6,6,10
487,0,2,3,4,7,2,2,1,12.4,3.75,174.4,0.02,14,0.27,9.69,46.51,5,9,4,6,6
488,0,1,3,4,7,2,2,1,12.8,4.2,225.85,0.02,15,0.24,12.55,53.77,6,9,5,7,5
489,0,4,9,17,21,5,2,1,16.75,20.67,7153.34,0.12,72,0.05,397.41,346.13,31,41,12,16,21
490,0,2,3,4,9,2,2,1,14.24,6.86,669.75,0.03,25,0.15,37.21,97.67,12,13,7,8,6
491,0,2,13,13,19,7,2,1,14.84,22.22,7326.97,0.11,71,0.05,407.05,329.71,25,46,9,16,15
492,0,4,5,8,25,3,1,1,18.17,9.0,1471.49,0.05,40,0.11,81.75,163.5,16,24,8,9,12
493,0,3,5,11,23,3,2,1,16.64,8.94,1328.8,0.05,35,0.11,73.82,148.68,13,22,8,11,14
494,0,3,7,18,40,5,5,1,24.19,12.38,3709.91,0.1,63,0.08,206.11,299.56,23,40,13,14,21
495,0,2,12,29,19,10,9,1,35.76,13.5,6517.93,0.16,92,0.07,362.11,482.81,30,62,20,18,31
496,0,3,5,7,26,3,1,3,20.04,7.33,1077.6,0.05,34,0.14,59.87,146.95,12,22,9,11,10
497,0,5,13,19,36,7,2,7,22.47,19.15,8239.54,0.14,82,0.05,457.75,430.33,31,51,17,21,24
498,0,2,3,4,12,2,1,1,14.3,6.29,564.82,0.03,23,0.16,31.38,89.86,11,12,7,8,6
499,0,1,3,4,10,2,1,1,13.1,6.86,616.17,0.03,23,0.15,34.23,89.86,12,11,7,8,5
500,0,2,3,6,24,2,2,1,18.73,15.0,4214.16,0.09,63,0.07,234.12,280.94,30,33,11,11,8
501,0,4,7,13,26,4,3,1,19.64,16.14,5125.38,0.11,66,0.06,284.74,317.29,28,38,13,15,17
502,0,2,3,26,17,2,1,1,23.26,51.0,60496.65,0.4,266,0.02,3360.92,1186.21,102,164,11,11,28
503,0,2,3,12,35,2,2,1,15.99,30.55,14925.04,0.16,108,0.03,829.17,488.54,47,61,10,13,14
504,0,2,3,4,8,2,1,1,12.96,7.71,771.43,0.03,25,0.13,42.86,100.0,12,13,7,9,6
505,0,1,3,4,4,2,2,1,14.04,2.0,56.15,0.01,10,0.5,3.12,28.07,3,7,3,4,5
506,0,5,11,16,30,6,2,1,16.79,21.0,7403.19,0.12,75,0.05,411.29,352.53,36,39,12,14,21
507,0,2,3,5,4,2,1,1,11.34,9.8,1089.11,0.04,31,0.1,60.51,111.13,14,17,5,7,7
508,0,3,7,9,43,4,2,1,16.8,8.33,1166.67,0.05,35,0.12,64.81,140.0,10,25,6,10,12
509,0,5,11,14,32,6,4,4,23.81,12.12,3494.58,0.1,60,0.08,194.14,288.44,21,39,13,15,19
510,0,1,9,11,14,5,1,1,12.69,14.4,2631.64,0.06,48,0.07,146.2,182.75,16,32,5,9,12
511,0,2,7,9,17,4,1,1,15.85,10.0,1584.57,0.05,38,0.1,88.03,158.46,16,22,8,10,11
512,0,3,9,6,17,5,1,1,10.89,19.5,4141.72,0.07,50,0.05,230.1,212.4,18,32,6,13,9
513,0,1,3,6,3,2,1,1,14.27,4.67,310.84,0.02,18,0.21,17.27,66.61,8,10,6,7,7
514,0,4,7,14,34,4,4,1,37.53,5.79,1256.26,0.07,48,0.17,69.79,217.13,18,30,14,9,18
515,0,2,3,5,4,2,2,1,14.76,4.5,298.97,0.02,20,0.22,16.61,66.44,6,14,4,6,7
516,0,2,3,5,4,2,2,1,18.26,3.6,236.63,0.02,19,0.28,13.15,65.73,6,13,5,6,7
517,0,4,10,26,45,7,7,3,31.56,14.5,6636.44,0.15,86,0.07,368.69,457.69,29,57,20,20,30
518,0,3,5,26,100,3,3,1,119.94,3.62,1572.37,0.14,84,0.28,87.35,434.27,30,54,29,7,29
519,0,3,5,25,47,3,2,1,33.63,18.0,10897.35,0.2,119,0.06,605.41,605.41,36,83,17,17,28
520,0,3,5,35,67,3,2,1,54.07,19.38,20319.16,0.35,192,0.05,1128.84,1048.21,56,136,26,18,38
521,0,3,5,47,73,3,2,1,75.17,22.63,38501.99,0.57,297,0.04,2139.0,1701.19,81,216,34,19,50
522,0,3,5,54,100,3,2,1,85.35,18.7,29847.5,0.53,280,0.05,1658.19,1596.12,77,203,35,17,57
523,0,4,7,61,67,4,2,1,95.01,22.3,47232.5,0.71,348,0.04,2624.03,2118.44,115,233,49,19,65
524,0,6,12,31,66,8,1,1,24.77,35.05,30423.07,0.29,159,0.03,1690.17,868.05,64,95,21,23,37
525,0,4,5,11,67,3,3,1,27.63,6.87,1306.18,0.06,42,0.15,72.57,189.99,15,27,12,11,15
526,0,2,3,8,0,2,1,1,16.23,9.56,1485.28,0.05,38,0.1,82.52,155.32,17,21,8,9,10
527,0,1,3,4,0,2,2,1,15.33,11.67,2086.15,0.06,39,0.09,115.9,178.81,14,25,9,15,5
528,0,1,15,17,2,8,8,1,12.26,65.83,53124.43,0.27,176,0.02,2951.36,806.95,79,97,9,15,18
529,0,6,10,33,4,6,6,4,33.05,17.59,10229.12,0.19,102,0.06,568.28,581.44,38,64,27,25,39
530,0,2,3,5,0,2,1,1,9.6,6.13,360.21,0.02,17,0.16,20.01,58.81,7,10,4,7,7
531,0,2,7,32,6,4,1,1,84.08,18.38,28389.73,0.52,283,0.05,1577.21,1545.02,98,185,32,12,34
532,0,1,5,11,4,3,1,1,25.96,8.17,1731.33,0.07,53,0.12,96.19,212.0,21,32,9,7,12
533,0,9,35,68,32,18,12,1,107.72,20.13,43626.97,0.72,327,0.05,2423.72,2167.8,133,194,76,23,77
534,0,6,18,40,12,10,9,1,36.22,21.25,16357.82,0.26,141,0.05,908.77,769.78,51,90,24,20,46
535,0,4,5,10,0,3,3,1,18.12,4.2,319.65,0.03,22,0.24,17.76,76.11,7,15,5,6,14
536,0,5,9,24,5,5,5,1,36.74,12.66,5885.92,0.16,93,0.08,327.0,465.0,37,56,19,13,29
537,0,5,23,85,16,16,14,4,72.85,37.97,105022.95,0.92,422,0.03,5834.61,2766.04,162,260,64,30,90
538,0,1,3,2,0,2,2,1,18.49,3.5,226.54,0.02,17,0.29,12.59,64.73,7,10,7,7,3
539,0,1,1,1,0,1,1,1,8.0,3.0,72.0,0.01,8,0.33,4.0,24.0,2,6,2,6,2
540,0,1,5,1,0,3,1,1,5.89,13.5,1074.15,0.03,23,0.07,59.68,79.57,6,17,2,9,2
541,0,1,1,1,0,1,1,1,8.0,3.0,72.0,0.01,8,0.33,4.0,24.0,2,6,2,6,2
542,0,1,3,1,0,2,1,1,7.0,6.0,252.0,0.01,14,0.17,14.0,42.0,4,10,2,6,2
543,0,1,1,1,0,1,1,1,8.0,3.0,72.0,0.01,8,0.33,4.0,24.0,2,6,2,6,2
544,0,0,3,0,0,2,1,1,8.18,7.0,401.52,0.02,16,0.14,22.31,57.36,7,9,4,8,0
545,0,0,3,0,0,2,1,1,9.87,7.7,585.2,0.03,19,0.13,32.5,76.0,7,12,5,11,0
546,0,2,7,6,0,4,3,1,21.69,6.13,813.61,0.04,34,0.16,45.2,132.83,14,20,8,7,8
547,0,1,1,1,0,1,1,1,11.24,4.0,179.89,0.01,13,0.25,9.99,44.97,3,10,3,8,2
548,0,1,3,1,0,2,1,1,5.05,5.0,126.33,0.01,9,0.2,7.02,25.27,4,5,2,5,2
549,0,1,3,4,0,2,1,1,6.18,5.0,154.4,0.01,11,0.2,8.58,30.88,4,7,2,5,5
550,0,1,7,1,0,4,1,1,6.66,10.0,665.68,0.02,21,0.1,36.98,66.57,10,11,3,6,2
551,0,1,3,1,0,2,1,1,5.05,5.0,126.33,0.01,9,0.2,7.02,25.27,4,5,2,5,2
552,0,1,3,4,0,2,1,1,6.18,5.0,154.4,0.01,11,0.2,8.58,30.88,4,7,2,5,5
553,0,1,7,1,0,4,1,1,6.66,10.0,665.68,0.02,21,0.1,36.98,66.57,10,11,3,6,2
554,0,1,3,1,0,2,1,1,3.95,15.75,980.75,0.02,18,0.06,54.49,62.27,7,11,2,9,2
555,0,1,1,1,0,1,1,1,8.0,3.0,72.0,0.01,8,0.33,4.0,24.0,2,6,2,6,2
556,0,1,1,1,0,1,1,1,8.0,3.0,72.0,0.01,8,0.33,4.0,24.0,2,6,2,6,2
557,0,1,1,1,0,1,1,1,8.0,3.0,72.0,0.01,8,0.33,4.0,24.0,2,6,2,6,2
558,0,1,1,1,0,1,1,1,8.0,3.0,72.0,0.01,8,0.33,4.0,24.0,2,6,2,6,2
559,0,1,1,1,4,1,1,1,11.24,4.0,179.89,0.01,13,0.25,9.99,44.97,3,10,3,8,2
560,0,0,3,0,0,2,2,1,7.78,5.33,221.4,0.01,12,0.19,12.3,41.51,4,8,3,8,0
561,0,3,7,12,0,4,3,1,10.48,27.19,7748.01,0.09,63,0.04,430.45,284.98,29,34,8,15,15
562,0,3,7,12,0,4,3,1,13.08,24.8,8043.39,0.11,69,0.04,446.86,324.33,31,38,10,16,15
563,0,1,3,4,0,2,2,1,12.33,4.8,284.19,0.02,16,0.21,15.79,59.21,6,10,5,8,5
564,0,1,3,4,0,2,2,1,13.87,4.67,302.05,0.02,17,0.21,16.78,64.73,7,10,6,8,5
565,0,1,3,2,0,2,2,1,6.16,10.67,701.11,0.02,19,0.09,38.95,65.73,8,11,3,8,3
566,0,1,5,4,0,3,3,3,15.9,5.79,532.29,0.03,23,0.17,29.57,92.0,9,14,7,9,5
567,0,1,5,4,0,3,3,3,17.44,5.63,551.81,0.03,24,0.18,30.66,98.1,10,14,8,9,5
568,0,1,5,3,0,3,3,1,13.46,9.33,1172.67,0.04,33,0.11,65.15,125.64,14,19,6,8,4
569,0,1,3,4,0,2,2,1,12.33,4.8,284.19,0.02,16,0.21,15.79,59.21,6,10,5,8,5
570,0,1,3,4,0,2,2,1,13.87,4.67,302.05,0.02,17,0.21,16.78,64.73,7,10,6,8,5
571,0,1,3,2,0,2,2,1,6.16,10.67,701.11,0.02,19,0.09,38.95,65.73,8,11,3,8,3
572,0,1,3,4,0,2,2,1,12.33,4.8,284.19,0.02,16,0.21,15.79,59.21,6,10,5,8,5
573,0,1,3,4,0,2,2,1,13.87,4.67,302.05,0.02,17,0.21,16.78,64.73,7,10,6,8,5
574,0,1,3,2,0,2,2,1,6.16,10.67,701.11,0.02,19,0.09,38.95,65.73,8,11,3,8,3
575,0,1,3,4,0,2,2,1,12.33,4.8,284.19,0.02,16,0.21,15.79,59.21,6,10,5,8,5
576,0,1,3,4,0,2,2,1,13.87,4.67,302.05,0.02,17,0.21,16.78,64.73,7,10,6,8,5
577,0,1,3,2,0,2,2,1,6.16,10.67,701.11,0.02,19,0.09,38.95,65.73,8,11,3,8,3
578,0,1,3,4,0,2,2,1,12.33,4.8,284.19,0.02,16,0.21,15.79,59.21,6,10,5,8,5
579,0,1,3,4,0,2,2,1,13.87,4.67,302.05,0.02,17,0.21,16.78,64.73,7,10,6,8,5
580,0,1,3,2,0,2,2,1,6.16,10.67,701.11,0.02,19,0.09,38.95,65.73,8,11,3,8,3
581,0,1,1,1,0,1,1,1,6.55,3.0,58.95,0.01,7,0.33,3.28,19.65,1,6,1,6,2
582,0,2,12,18,2,8,7,5,27.79,11.33,3570.0,0.11,63,0.09,198.33,315.0,20,43,15,17,20
583,0,1,3,1,0,2,1,1,5.99,3.75,84.22,0.01,8,0.27,4.68,22.46,3,5,2,5,2
584,0,1,5,4,0,3,3,1,10.03,17.33,3014.58,0.06,39,0.06,167.48,173.92,13,26,6,16,5
585,0,2,3,6,0,2,2,1,16.65,4.67,362.64,0.03,21,0.21,20.15,77.71,8,13,6,7,8
586,0,2,3,7,0,2,2,1,19.99,4.0,319.82,0.03,21,0.25,17.77,79.95,8,13,7,7,9
587,0,2,7,13,1,4,3,1,11.84,26.39,8245.95,0.1,65,0.04,458.11,312.48,25,40,9,19,15
588,0,4,11,20,5,6,5,1,20.14,22.1,9834.5,0.15,89,0.05,546.36,445.0,39,50,15,17,24
589,0,3,3,6,1,2,1,1,11.06,11.14,1372.69,0.04,29,0.09,76.26,123.19,13,16,7,12,9
590,0,3,5,8,1,3,3,1,13.21,17.1,3863.67,0.08,47,0.06,214.65,225.95,19,28,10,18,11
591,0,3,5,8,1,3,3,1,14.42,17.18,4256.92,0.08,51,0.06,236.5,247.76,21,30,11,18,11
592,0,3,5,9,1,3,3,1,13.36,17.94,4301.69,0.08,51,0.06,238.98,239.72,19,32,9,17,12
593,0,0,3,0,0,2,1,1,5.99,3.75,84.22,0.01,8,0.27,4.68,22.46,3,5,2,5,0
594,0,1,5,4,0,3,3,3,15.9,5.79,532.29,0.03,23,0.17,29.57,92.0,9,14,7,9,5
595,0,2,5,5,0,3,3,3,16.59,5.79,555.43,0.03,24,0.17,30.86,96.0,9,15,7,9,7
596,0,2,9,16,1,5,4,1,13.97,34.36,16494.55,0.16,96,0.03,916.36,480.0,36,60,11,21,18
597,0,3,7,9,1,4,4,1,18.47,17.0,5338.7,0.1,64,0.06,296.59,314.04,26,38,13,17,12
598,0,2,13,15,1,7,7,1,20.11,31.88,20434.13,0.21,124,0.03,1135.23,641.07,51,73,16,20,17
599,0,3,7,9,1,4,4,1,18.18,17.0,5255.28,0.1,63,0.06,291.96,309.13,26,37,13,17,12
600,0,3,7,10,1,4,4,1,14.36,24.56,8656.64,0.12,75,0.04,480.92,352.53,26,49,9,17,13
601,0,1,3,1,0,2,1,1,5.99,3.75,84.22,0.01,8,0.27,4.68,22.46,3,5,2,5,2
602,0,1,7,6,0,4,4,1,12.38,20.0,4951.76,0.08,54,0.05,275.1,247.59,24,30,9,15,7
603,0,2,7,8,0,4,4,1,14.11,15.17,3246.47,0.07,48,0.07,180.36,214.05,21,27,9,13,10
604,0,1,5,3,0,3,2,3,9.79,9.6,902.51,0.03,23,0.1,50.14,94.01,8,15,5,12,4
605,0,1,3,4,0,2,2,1,13.66,4.2,240.91,0.02,16,0.24,13.38,57.36,6,10,5,7,5
606,0,1,3,4,0,2,2,1,13.66,4.2,240.91,0.02,16,0.24,13.38,57.36,6,10,5,7,5
607,0,2,7,14,1,4,3,1,11.91,27.44,8971.59,0.11,68,0.04,498.42,326.9,26,42,9,19,16
608,0,1,5,6,0,3,3,1,13.75,16.0,3521.25,0.07,48,0.06,195.63,220.08,16,32,8,16,7
609,0,2,3,5,0,2,2,1,13.02,7.5,732.54,0.03,25,0.13,40.7,97.67,10,15,6,9,7
610,0,4,11,20,5,6,5,1,17.24,24.19,10090.27,0.14,85,0.04,560.57,417.09,37,48,13,17,24
611,0,3,5,8,1,3,3,1,8.83,23.14,4728.77,0.07,44,0.04,262.71,204.33,18,26,7,18,11
612,0,3,5,9,1,3,3,1,10.22,20.64,4353.75,0.07,46,0.05,241.87,210.91,17,29,7,17,12
613,0,1,1,1,0,1,1,1,11.24,4.0,179.89,0.01,13,0.25,9.99,44.97,3,10,3,8,2
614,0,1,3,4,0,2,1,1,6.18,5.0,154.4,0.01,11,0.2,8.58,30.88,4,7,2,5,5
615,0,1,3,4,0,2,1,1,6.18,5.0,154.4,0.01,11,0.2,8.58,30.88,4,7,2,5,5
616,0,1,1,1,0,1,1,1,8.0,3.0,72.0,0.01,8,0.33,4.0,24.0,2,6,2,6,2
617,0,1,1,1,0,1,1,1,8.0,3.0,72.0,0.01,8,0.33,4.0,24.0,2,6,2,6,2
618,0,1,5,1,0,3,1,1,5.89,13.5,1074.15,0.03,23,0.07,59.68,79.57,6,17,2,9,2
619,0,1,1,1,0,1,1,1,8.0,3.0,72.0,0.01,8,0.33,4.0,24.0,2,6,2,6,2
620,0,1,1,1,4,1,1,1,11.24,4.0,179.89,0.01,13,0.25,9.99,44.97,3,10,3,8,2
621,0,1,3,1,0,2,1,1,7.0,6.0,252.0,0.01,14,0.17,14.0,42.0,4,10,2,6,2
622,0,1,1,1,0,1,1,1,8.0,3.0,72.0,0.01,8,0.33,4.0,24.0,2,6,2,6,2
623,0,0,3,0,0,2,2,1,7.78,5.33,221.4,0.01,12,0.19,12.3,41.51,4,8,3,8,0
624,0,3,7,12,0,4,3,1,10.48,27.19,7748.01,0.09,63,0.04,430.45,284.98,29,34,8,15,15
625,0,3,7,12,0,4,3,1,13.08,24.8,8043.39,0.11,69,0.04,446.86,324.33,31,38,10,16,15
626,0,5,23,42,17,12,3,1,77.13,21.16,34532.43,0.54,272,0.05,1918.47,1632.0,117,155,47,17,47
627,0,2,7,32,16,4,3,1,68.15,17.14,20027.63,0.39,207,0.06,1112.65,1168.28,80,127,35,15,34
628,0,1,3,4,0,2,2,1,12.33,4.8,284.19,0.02,16,0.21,15.79,59.21,6,10,5,8,5
629,0,1,3,4,0,2,2,1,13.87,4.67,302.05,0.02,17,0.21,16.78,64.73,7,10,6,8,5
630,0,1,3,2,0,2,2,1,6.16,10.67,701.11,0.02,19,0.09,38.95,65.73,8,11,3,8,3
631,0,1,3,4,0,2,2,1,12.33,4.8,284.19,0.02,16,0.21,15.79,59.21,6,10,5,8,5
632,0,1,3,4,0,2,2,1,13.87,4.67,302.05,0.02,17,0.21,16.78,64.73,7,10,6,8,5
633,0,1,3,2,0,2,2,1,6.16,10.67,701.11,0.02,19,0.09,38.95,65.73,8,11,3,8,3
634,0,1,5,4,0,3,3,3,15.9,5.79,532.29,0.03,23,0.17,29.57,92.0,9,14,7,9,5
635,0,1,5,4,0,3,3,3,17.44,5.63,551.81,0.03,24,0.18,30.66,98.1,10,14,8,9,5
636,0,1,5,3,0,3,3,1,13.46,9.33,1172.67,0.04,33,0.11,65.15,125.64,14,19,6,8,4
637,0,1,3,4,0,2,2,1,12.33,4.8,284.19,0.02,16,0.21,15.79,59.21,6,10,5,8,5
638,0,1,3,4,0,2,2,1,13.87,4.67,302.05,0.02,17,0.21,16.78,64.73,7,10,6,8,5
639,0,1,3,2,0,2,2,1,6.16,10.67,701.11,0.02,19,0.09,38.95,65.73,8,11,3,8,3
640,0,1,3,4,0,2,2,1,12.33,4.8,284.19,0.02,16,0.21,15.79,59.21,6,10,5,8,5
641,0,1,3,4,0,2,2,1,13.87,4.67,302.05,0.02,17,0.21,16.78,64.73,7,10,6,8,5
642,0,1,3,2,0,2,2,1,6.16,10.67,701.11,0.02,19,0.09,38.95,65.73,8,11,3,8,3
643,0,1,3,4,0,2,2,1,12.33,4.8,284.19,0.02,16,0.21,15.79,59.21,6,10,5,8,5
644,0,1,3,4,0,2,2,1,13.87,4.67,302.05,0.02,17,0.21,16.78,64.73,7,10,6,8,5
645,0,1,3,2,0,2,2,1,6.16,10.67,701.11,0.02,19,0.09,38.95,65.73,8,11,3,8,3
646,0,1,3,1,0,2,1,1,5.99,3.75,84.22,0.01,8,0.27,4.68,22.46,3,5,2,5,2
647,0,1,5,4,0,3,3,1,10.03,17.33,3014.58,0.06,39,0.06,167.48,173.92,13,26,6,16,5
648,0,2,3,6,0,2,2,1,16.65,4.67,362.64,0.03,21,0.21,20.15,77.71,8,13,6,7,8
649,0,2,3,7,0,2,2,1,19.99,4.0,319.82,0.03,21,0.25,17.77,79.95,8,13,7,7,9
650,0,2,7,13,1,4,3,1,11.84,26.39,8245.95,0.1,65,0.04,458.11,312.48,25,40,9,19,15
651,0,4,11,20,5,6,5,1,20.14,22.1,9834.5,0.15,89,0.05,546.36,445.0,39,50,15,17,24
652,0,3,3,6,1,2,1,1,11.06,11.14,1372.69,0.04,29,0.09,76.26,123.19,13,16,7,12,9
653,0,3,5,8,1,3,3,1,13.21,17.1,3863.67,0.08,47,0.06,214.65,225.95,19,28,10,18,11
654,0,3,5,8,1,3,3,1,14.42,17.18,4256.92,0.08,51,0.06,236.5,247.76,21,30,11,18,11
655,0,3,5,9,1,3,3,1,13.36,17.94,4301.69,0.08,51,0.06,238.98,239.72,19,32,9,17,12
656,0,0,3,0,0,2,1,1,5.99,3.75,84.22,0.01,8,0.27,4.68,22.46,3,5,2,5,0
657,0,1,5,4,0,3,3,3,15.9,5.79,532.29,0.03,23,0.17,29.57,92.0,9,14,7,9,5
658,0,2,5,5,0,3,3,3,16.59,5.79,555.43,0.03,24,0.17,30.86,96.0,9,15,7,9,7
659,0,2,9,16,1,5,4,1,13.97,34.36,16494.55,0.16,96,0.03,916.36,480.0,36,60,11,21,18
660,0,3,7,9,1,4,4,1,18.47,17.0,5338.7,0.1,64,0.06,296.59,314.04,26,38,13,17,12
661,0,2,13,15,1,7,7,1,20.11,31.88,20434.13,0.21,124,0.03,1135.23,641.07,51,73,16,20,17
662,0,3,7,9,1,4,4,1,18.18,17.0,5255.28,0.1,63,0.06,291.96,309.13,26,37,13,17,12
663,0,3,7,10,1,4,4,1,14.36,24.56,8656.64,0.12,75,0.04,480.92,352.53,26,49,9,17,13
664,0,1,3,1,0,2,1,1,5.99,3.75,84.22,0.01,8,0.27,4.68,22.46,3,5,2,5,2
665,0,1,7,6,0,4,4,1,12.38,20.0,4951.76,0.08,54,0.05,275.1,247.59,24,30,9,15,7
666,0,2,7,8,0,4,4,1,14.11,15.17,3246.47,0.07,48,0.07,180.36,214.05,21,27,9,13,10
667,0,1,5,3,0,3,2,3,9.79,9.6,902.51,0.03,23,0.1,50.14,94.01,8,15,5,12,4
668,0,1,3,4,0,2,2,1,13.66,4.2,240.91,0.02,16,0.24,13.38,57.36,6,10,5,7,5
669,0,1,3,4,0,2,2,1,13.66,4.2,240.91,0.02,16,0.24,13.38,57.36,6,10,5,7,5
670,0,2,7,14,1,4,3,1,11.91,27.44,8971.59,0.11,68,0.04,498.42,326.9,26,42,9,19,16
671,0,1,5,6,0,3,3,1,13.75,16.0,3521.25,0.07,48,0.06,195.63,220.08,16,32,8,16,7
672,0,2,3,5,0,2,2,1,13.02,7.5,732.54,0.03,25,0.13,40.7,97.67,10,15,6,9,7
673,0,4,11,20,5,6,5,1,17.24,24.19,10090.27,0.14,85,0.04,560.57,417.09,37,48,13,17,24
674,0,3,5,8,1,3,3,1,8.83,23.14,4728.77,0.07,44,0.04,262.71,204.33,18,26,7,18,11
675,0,3,5,9,1,3,3,1,10.22,20.64,4353.75,0.07,46,0.05,241.87,210.91,17,29,7,17,12
676,0,0,3,0,0,2,1,1,8.18,7.0,401.52,0.02,16,0.14,22.31,57.36,7,9,4,8,0
677,0,0,3,0,0,2,1,1,9.87,7.7,585.2,0.03,19,0.13,32.5,76.0,7,12,5,11,0
678,0,1,3,1,0,2,1,1,5.05,5.0,126.33,0.01,9,0.2,7.02,25.27,4,5,2,5,2
679,0,1,7,1,0,4,1,1,6.66,10.0,665.68,0.02,21,0.1,36.98,66.57,10,11,3,6,2
680,0,1,3,1,0,2,1,1,5.05,5.0,126.33,0.01,9,0.2,7.02,25.27,4,5,2,5,2
681,0,1,7,1,0,4,1,1,6.66,10.0,665.68,0.02,21,0.1,36.98,66.57,10,11,3,6,2
682,0,1,3,1,0,2,1,1,3.95,15.75,980.75,0.02,18,0.06,54.49,62.27,7,11,2,9,2
683,0,1,1,1,0,1,1,1,8.0,3.0,72.0,0.01,8,0.33,4.0,24.0,2,6,2,6,2
684,0,1,1,1,0,1,1,1,8.0,3.0,72.0,0.01,8,0.33,4.0,24.0,2,6,2,6,2
685,0,1,1,1,0,1,1,1,8.0,3.0,72.0,0.01,8,0.33,4.0,24.0,2,6,2,6,2
686,0,11,27,93,26,14,8,1,149.83,25.83,99941.02,1.29,589,0.04,5552.28,3869.64,237,352,78,17,104
687,0,7,11,49,12,6,6,6,82.49,15.76,20495.0,0.43,227,0.06,1138.61,1300.24,97,130,40,13,56
688,0,4,6,134,26,4,4,1,515.37,19.45,194889.1,3.34,1298,0.05,10827.17,10021.99,474,824,195,16,138
689,0,3,15,52,9,8,3,1,115.8,20.46,48481.62,0.79,392,0.05,2693.42,2369.4,152,240,52,14,55
690,0,1,1,1,0,1,1,1,6.55,3.0,58.95,0.01,7,0.33,3.28,19.65,1,6,1,6,2
691,0,2,12,18,2,8,7,5,27.79,11.33,3570.0,0.11,63,0.09,198.33,315.0,20,43,15,17,20
692,0,0,3,0,0,2,1,1,8.18,7.0,401.52,0.02,16,0.14,22.31,57.36,7,9,4,8,0
693,0,0,3,0,0,2,1,1,9.87,7.7,585.2,0.03,19,0.13,32.5,76.0,7,12,5,11,0
694,0,4,5,12,0,3,2,1,17.43,11.45,2287.31,0.07,43,0.09,127.07,199.69,18,25,11,14,16
