class,id,ck_oo_numberOfPrivateMethods,LDHH_lcom,LDHH_fanIn,numberOfNonTrivialBugsFoundUntil:,WCHU_numberOfPublicAttributes,WCHU_numberOfAttributes,CvsWEntropy,LDHH_numberOfPublicMethods,WCHU_fanIn,LDHH_numberOfPrivateAttributes,CvsEntropy,LDHH_numberOfPublicAttributes,WCHU_numberOfPrivateMethods,WCHU_numberOfMethods,ck_oo_numberOfPublicAttributes,ck_oo_noc,numberOfCriticalBugsFoundUntil:,ck_oo_wmc,LDHH_numberOfPrivateMethods,WCHU_numberOfPrivateAttributes,CvsLogEntropy,WCHU_noc,LDHH_numberOfAttributesInherited,WCHU_wmc,ck_oo_fanOut,ck_oo_numberOfLinesOfCode,ck_oo_numberOfAttributesInherited,ck_oo_numberOfMethods,ck_oo_dit,ck_oo_fanIn,LDHH_noc,WCHU_dit,ck_oo_lcom,WCHU_numberOfAttributesInherited,ck_oo_rfc,LDHH_wmc,LDHH_numberOfAttributes,LDHH_numberOfLinesOfCode,WCHU_fanOut,WCHU_lcom,ck_oo_cbo,WCHU_rfc,ck_oo_numberOfAttributes,numberOfHighPriorityBugsFoundUntil:,ck_oo_numberOfPrivateAttributes,numberOfMajorBugsFoundUntil:,WCHU_numberOfPublicMethods,LDHH_dit,WCHU_cbo,CvsLinEntropy,WCHU_numberOfMethodsInherited,numberOfBugsFoundUntil:,LDHH_fanOut,LDHH_numberOfMethodsInherited,LDHH_rfc,ck_oo_numberOfMethodsInherited,ck_oo_numberOfPublicMethods,LDHH_cbo,WCHU_numberOfLinesOfCode,CvsExpEntropy,LDHH_numberOfMethods
0,1039,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0,1,2,0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,4,1,0.0,0.0,0.0,0.0
0,1040,1,0.001381,0.0048130000000000004,1,0.0,0.0,0.001661,0.0014960000000000002,2.02,0.0,6.11627,0.0,0.0,1.01,0,0,0,4,0.0,0.0,9.252180000000001,0.0,0.0,1.01,2,12,0,3,1,2,0.0,0.0,3,0.0,10,0.0029219999999999997,0.0,0.002936,1.01,1.02,4,2.02,0,3,0,0,1.01,0.0,1.01,0.16684100000000002,2.02,4,0.003409,0.009791,0.004664,9,2,0.001809,1.02,0.284954,0.001588
0,1041,5,0.002967,0.009522,8,0.0,1.01,0.027572000000000003,0.005667,1.01,0.003264,6.679060000000001,0.0,2.03,1.01,0,1,1,24,0.005504,1.01,9.32877,1.01,0.0,4.1,9,214,0,11,1,3,0.006499,0.0,55,0.0,70,0.012412000000000001,0.0034200000000000003,0.020163,0.0,1.1,12,3.11,11,7,11,1,2.02,0.0,1.01,0.19909000000000002,0.0,14,0.0,0.0,0.009567,0,6,0.008915000000000001,5.24,0.413654,0.0033799999999999998
0,1042,0,0.0,0.0,1,2.05,2.05,0.0,0.0,0.0,0.0,0.0,0.026356,0.0,0.0,114,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,1,1,0,0.0,0.0,0,0.0,2,0.0,0.03411,0.0,0.0,0.0,0,0.0,115,2,1,0,0.0,0.0,0.0,0.0,0.0,3,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0
0,1043,0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,1,9,0,4,2,1,0.0,0.0,6,0.0,5,0.0,0.0,0.0,0.0,0.0,2,0.0,0,0,0,0,0.0,0.0,0.0,0.0,1.1,3,0.0,0.027723,0.0,22,1,0.0,0.0,0.0,0.0
0,1044,0,0.002778,0.020245,4,0.0,0.0,0.009468,0.0031940000000000002,5.07,0.0,5.5987599999999995,0.0,0.0,1.02,0,4,0,5,0.0,0.0,9.2653,3.03,0.0,1.02,1,14,0,8,1,13,0.010534,0.0,28,0.0,9,0.003109,0.0,0.003167,0.0,1.17,14,1.02,0,7,0,0,1.02,0.0,5.07,0.179372,1.01,7,0.0,0.0059240000000000004,0.003089,9,8,0.021386000000000002,1.26,0.344852,0.00322
0,1045,0,0.0,0.0,4,0.0,0.0,0.008289,0.0,0.0,0.0,6.86009,0.0,0.0,0.0,0,0,0,4,0.0,0.0,9.25497,0.0,0.0,0.0,2,31,0,3,1,1,0.0,0.0,3,0.0,10,0.0,0.0,0.0,0.0,0.0,3,0.0,0,7,0,0,0.0,0.0,0.0,0.16103599999999998,0.0,8,0.0,0.0,0.0,0,3,0.0,0.0,0.24527600000000002,0.0
1,1046,0,0.0,0.0036780000000000003,3,0.0,0.0,0.00213,0.0,1.01,0.0,4.9230599999999995,0.0,0.0,0.0,0,0,0,5,0.0,0.0,9.2306,0.0,0.0,0.0,8,46,0,4,3,2,0.0,0.0,6,0.0,21,0.0,0.0,0.009937,2.02,0.0,10,1.02,8,4,8,0,0.0,0.0,3.03,0.169719,0.0,8,0.013119,0.0,0.010419,10,4,0.020266,1.02,0.307768,0.0
0,1047,0,0.0,0.0,3,0.0,0.0,0.018039,0.0,0.0,0.0,8.02848,0.0,0.0,0.0,0,0,0,8,0.0,0.0,9.27665,0.0,0.0,0.0,4,34,0,4,1,1,0.0,0.0,6,0.0,18,0.0,0.0,0.0,0.0,0.0,5,0.0,2,5,2,0,0.0,0.0,0.0,0.15879300000000002,0.0,7,0.0,0.0,0.0,0,4,0.0,0.0,0.220842,0.0
0,1048,1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,9,126,0,4,2,1,0.0,0.0,6,0.0,53,0.0,0.0,0.0,0.0,0.0,10,0.0,4,2,4,0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,6,3,0.0,0.0,0.0,0.0
0,1049,0,0.0,0.0,1,0.0,0.0,0.001518,0.0,0.0,0.0,1.84703,0.0,0.0,0.0,0,0,0,2,0.0,0.0,9.09329,0.0,0.0,0.0,7,16,0,2,1,1,0.0,0.0,1,0.0,12,0.0,0.0,0.004726,1.01,0.0,8,1.04,2,3,2,0,0.0,0.0,1.01,0.13692100000000001,2.02,4,0.006770999999999999,0.009791,0.005461,9,2,0.0072629999999999995,1.07,0.175609,0.0
0,1050,0,0.000533,0.001233,1,0.0,0.0,0.006285,0.0008460000000000001,1.07,0.0,2.85355,0.0,0.0,1.01,0,0,0,12,0.0,0.0,9.12304,0.0,0.0,1.05,2,32,0,8,1,9,0.0,0.0,28,0.0,12,0.000916,0.0,0.0008640000000000001,1.02,1.07,11,1.05,3,2,3,0,1.01,0.0,1.09,0.140337,2.02,3,0.001686,0.009791,0.001085,9,8,0.0016600000000000002,1.12,0.181457,0.000799
0,1051,0,0.0,0.024845,3,0.0,0.0,0.000682,0.0,1.01,0.0,1.49003,0.0,0.0,0.0,0,0,0,3,0.0,0.0,0.121386,0.0,0.0,0.0,1,9,0,4,2,1,0.0,0.0,6,0.0,5,0.0,0.0,0.0,0.0,0.0,2,0.0,0,0,0,0,0.0,0.0,1.01,0.043518,1.1,3,0.0,0.027723,0.0,22,1,0.02373,0.0,0.116244,0.0
0,1052,0,0.0,0.0,5,0.0,0.0,0.016704,0.0,0.0,0.0,9.45898,0.0,0.0,0.0,0,0,1,1,0.0,0.0,9.31023,0.0,0.0,0.0,2,8,0,1,1,0,0.0,0.0,0,0.0,4,0.0,0.0,0.0,0.0,0.0,2,0.0,2,5,2,1,0.0,0.0,0.0,0.160651,0.0,8,0.0,0.0,0.0,0,1,0.0,0.0,0.218824,0.0
0,1053,0,0.003527,0.025002,6,0.0,1.01,0.006478,0.0,4.08,0.0040490000000000005,1.49003,0.0,0.0,1.02,0,1,0,24,0.0,1.01,0.121386,0.0,0.0,1.02,1,75,0,21,1,20,0.0,0.0,210,0.0,26,0.004719,0.004001,0.029397000000000003,1.01,1.39,21,2.05,10,0,10,0,0.0,0.0,5.09,0.043518,0.0,6,0.020279,0.0,0.026149000000000002,15,16,0.049819,3.12,0.116244,0.004417
0,1054,0,0.0,0.0,2,0.0,0.0,0.010268000000000001,0.0,0.0,0.0,12.8752,0.0,0.0,0.0,0,2,0,5,0.0,0.0,9.4245,3.03,0.0,0.0,1,19,0,5,1,0,0.007845999999999999,0.0,10,0.0,9,0.0,0.0,0.0,0.0,0.0,1,0.0,1,6,1,0,0.0,0.0,0.0,0.17940599999999998,0.0,9,0.0,0.0,0.0,0,5,0.0,0.0,0.281127,0.0
0,1055,0,0.0,0.05336799999999999,3,0.0,0.0,0.003031,0.0,7.07,0.0,6.5683300000000004,0.0,0.0,0.0,0,0,0,4,0.0,0.0,9.239189999999999,0.0,0.0,0.0,0,13,0,4,2,6,0.0,0.0,6,0.0,5,0.0,0.0,0.0,0.0,0.0,6,0.0,3,5,3,0,0.0,0.0,7.07,0.15592899999999998,2.04,6,0.0,0.009791,0.0,19,3,0.052623,0.0,0.22137199999999999,0.0
1,1056,0,0.0,0.0,2,0.0,0.0,0.0065769999999999995,0.0,0.0,0.0,4.83045,0.0,0.0,0.0,0,0,0,4,0.0,0.0,9.23327,0.0,0.0,1.01,1,13,0,4,1,0,0.0,0.0,6,0.0,6,0.003109,0.0,0.006195,1.03,0.0,1,2.06,1,2,1,0,0.0,0.0,1.03,0.17238699999999998,1.01,7,0.0037939999999999996,0.0059240000000000004,0.00592,9,4,0.003235,2.05,0.316587,0.0
1,1057,0,0.0,0.0,9,0.0,1.01,0.065169,0.0,0.0,0.0014609999999999998,19.4282,0.0,0.0,0.0,0,0,0,13,0.0,1.01,9.68475,0.0,0.0,1.06,8,77,0,4,1,1,0.0,0.0,6,0.0,24,0.0050030000000000005,0.0014789999999999998,0.013394999999999999,5.06,0.0,9,4.09,8,11,6,1,0.0,0.0,5.06,0.23110799999999998,4.13,20,0.017505,0.014188,0.010986,51,4,0.017066,6.39,0.46745200000000003,0.0
0,1058,0,0.002778,0.002706,10,0.0,1.01,0.085444,0.0,1.01,0.045459,16.4524,0.0,1.02,1.01,0,0,0,13,0.003114,1.01,9.5838,0.0,0.0,3.11,7,46,0,3,3,0,0.0,1.01,3,0.0,24,0.057651999999999995,0.051585,0.07142000000000001,6.11,1.03,7,7.26,1,10,1,0,0.0,0.0015710000000000001,6.12,0.216896,3.04,20,0.06995900000000001,0.006456,0.07209600000000001,9,2,0.07789199999999999,8.55,0.43921099999999996,0.00322
0,1059,1,0.0,0.0,0,0.0,0.0,0.001328,0.0,0.0,0.0,1.84703,0.0,0.0,0.0,0,0,0,10,0.0,0.0,9.09329,0.0,0.0,0.0,3,38,0,7,1,1,0.0,0.0,21,0.0,32,0.0,0.0,0.0,0.0,0.0,4,0.0,1,1,1,0,0.0,0.0,0.0,0.13692100000000001,0.0,2,0.0,0.0,0.0,0,6,0.0,0.0,0.175609,0.0
0,1060,0,0.005334,0.0,8,0.0,0.0,0.012202,0.00581,0.0,0.0,9.21233,0.0,0.0,2.02,0,0,0,14,0.0,0.0,9.37407,0.0,0.002979,2.02,0,48,0,14,2,0,0.0,2.02,91,2.05,14,0.006194,0.0,0.006004,1.01,2.29,0,2.03,5,17,0,0,2.02,0.004493,1.01,0.191901,10.46,23,0.0037939999999999996,0.02471,0.005889,36,14,0.003235,2.09,0.376077,0.006037
0,1061,0,0.002793,0.008703,3,0.0,1.01,0.006914,0.002991,2.02,0.002734,6.73946,0.0,0.0,1.06,0,0,0,10,0.0,1.01,9.27016,0.0,0.0,1.06,3,35,0,8,1,1,0.0,0.0,28,0.0,25,0.0029219999999999997,0.0026219999999999998,0.002936,0.0,1.63,4,1.07,2,3,1,0,1.06,0.0,2.02,0.16878800000000002,1.08,6,0.0,0.002341,0.003043,0,8,0.009487,1.19,0.287761,0.003052
1,1062,0,0.061278,0.064454,8,0.0,1.02,0.233167,0.061936,4.05,0.012522,21.6244,0.0,2.02,3.07,0,0,0,10,0.032847,1.01,9.69332,0.0,0.0,4.25,3,57,0,4,1,4,0.0,0.0,6,0.0,28,0.071515,0.051585,0.073255,5.07,3.32,7,5.44,6,12,1,1,3.07,0.0,8.12,0.217162,2.02,18,0.077274,0.009791,0.07703099999999999,9,4,0.09626,4.99,0.39256599999999997,0.064127
1,1063,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,33,0.0,0.0,0.0,0.0,0.0,0.0,8,107,0,12,2,9,0.0,0.0,66,0.0,39,0.0,0.0,0.0,0.0,0.0,17,0.0,25,1,5,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,41,11,0.0,0.0,0.0,0.0
1,1064,0,0.027895999999999997,0.045870999999999995,5,0.0,2.07,0.010399,0.027674,3.03,0.025779000000000003,1.49003,0.0,2.02,2.18,0,0,0,7,0.026506000000000002,2.07,0.121386,0.0,0.018086,2.2,24,74,6,7,3,6,0.0,1.01,21,2.06,35,0.031354,0.027545,0.030223000000000003,2.23,3.79,28,2.63,1,1,1,0,2.05,0.009752,3.22,0.043518,3.3,6,0.030005,0.03839,0.031107,57,2,0.043463,3.47,0.116244,0.027875999999999998
0,1065,1,0.044983999999999996,0.042351,7,0.0,3.14,0.025303,0.041069,4.06,0.051864,14.2931,0.0,1.01,2.08,0,0,0,14,0.019847999999999998,3.12,9.50262,0.0,0.0,2.11,1,95,0,9,1,4,0.0,0.0,36,0.0,31,0.047346,0.053545,0.064961,4.05,3.0,5,5.28,5,14,5,0,2.06,0.0,6.1,0.200514,0.0,20,0.03415,0.0,0.057120000000000004,0,6,0.046432,8.04,0.370421,0.044795999999999996
0,1066,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,2,2,1,0.0,0.0,1,0.0,2,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,10,2,0.0,0.0,0.0,0.0
0,1067,0,0.001369,0.001467,6,0.0,2.02,0.095195,0.001158,1.01,0.010189,13.2333,0.0,0.0,1.02,0,0,0,11,0.0,1.01,9.532160000000001,0.0,0.0,4.08,11,57,0,4,1,0,0.0,0.0,6,0.0,25,0.00778,0.011478,0.016239,7.09,1.05,11,7.2,2,9,1,0,1.02,0.0,8.1,0.22369299999999998,0.0,17,0.014681999999999999,0.0,0.013627,0,4,0.017147,7.54,0.48790100000000003,0.001508
0,1068,0,0.0,0.0,1,0.0,0.0,0.002278,0.0,0.0,0.0,5.8615900000000005,0.0,0.0,0.0,0,0,0,22,0.0,0.0,9.23351,0.0,0.0,0.0,6,75,1,11,2,0,0.0,0.0,55,0.0,27,0.0,0.0,0.001327,0.0,0.0,6,0.0,3,4,2,0,0.0,0.0,0.0,0.160418,2.02,7,0.0,0.009791,0.0,23,11,0.0,1.01,0.255391,0.0
0,1069,0,0.0,0.006874,3,0.0,0.0,0.000341,0.0,1.01,0.0,1.49003,0.0,0.0,0.0,0,0,0,3,0.0,0.0,0.121386,0.0,0.0,0.0,0,9,0,4,2,1,0.0,0.0,6,0.0,5,0.0,0.0,0.0,0.0,0.0,1,0.0,0,0,0,0,0.0,0.0,1.01,0.043518,1.1,3,0.0,0.027723,0.0,22,1,0.0072629999999999995,0.0,0.116244,0.0
0,1070,0,0.0,0.0,1,0.0,0.0,0.00101,0.0,0.0,0.0,3.32672,0.0,0.0,0.0,0,0,0,4,0.0,0.0,9.153939999999999,0.0,0.0,0.0,2,17,0,1,1,0,0.0,0.0,0,0.0,9,0.0,0.0,0.0,0.0,0.0,2,0.0,0,2,0,0,0.0,0.0,0.0,0.149833,0.0,3,0.0,0.0,0.0,0,1,0.0,0.0,0.22755300000000003,0.0
0,1071,0,0.0,0.0,4,0.0,0.0,0.27963899999999997,0.0,0.0,0.0,4.2476400000000005,0.0,0.0,0.0,0,1,0,81,0.0,0.0,0.102592,0.0,0.0,0.0,4,555,0,12,1,0,0.0,0.0,66,0.0,182,0.0,0.0,0.0,2.02,0.0,4,1.01,17,6,0,0,0.0,0.0,2.02,0.006764,0.0,10,0.006183,0.0,0.003089,0,10,0.00556,0.0,0.000892,0.0
0,1072,0,0.0,0.0,5,0.0,0.0,0.011992000000000001,0.0,0.0,0.0,12.3049,0.0,0.0,0.0,0,0,0,6,0.0,0.0,9.40703,0.0,0.0,0.0,0,16,1,2,2,0,0.0,0.0,1,0.0,4,0.0,0.0,0.003043,1.01,0.0,0,0.0,0,12,0,0,0.0,0.0,1.01,0.177319,2.02,13,0.014181000000000001,0.009791,0.0,17,1,0.017127,1.02,0.27813699999999997,0.0
0,1073,0,0.0,0.0,3,0.0,0.0,0.002598,0.0,0.0,0.0,4.13774,0.0,0.0,0.0,0,0,0,0,0.0,0.0,9.19488,0.0,0.002283,0.0,0,0,1,0,2,0,0.0,0.0,0,1.01,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,5,0,0,0.0,0.0,0.0,0.160993,1.01,9,0.0,0.0019149999999999998,0.0,2,0,0.0,0.0,0.272482,0.0
0,1074,0,0.0,0.008703,3,0.0,0.0,0.002466,0.0,2.02,0.0,6.12798,0.0,0.0,0.0,0,0,0,11,0.0,0.0,9.2369,0.0,0.0,0.0,0,33,0,12,1,5,0.0,0.0,66,0.0,12,0.0,0.0,0.0,0.0,0.0,5,0.0,6,4,6,0,0.0,0.0,2.02,0.159827,2.04,5,0.0,0.009791,0.0,18,12,0.009487,0.0,0.246034,0.0
0,1075,0,0.0,0.006418999999999999,4,0.0,0.0,0.0047729999999999995,0.0,1.01,0.0,1.49003,0.0,0.0,0.0,0,1,0,5,0.0,0.0,0.121386,0.0,0.0,0.0,4,29,0,3,1,1,0.0,0.0,3,0.0,19,0.0,0.0,0.0,0.0,0.0,5,0.0,1,0,1,0,0.0,0.0,1.01,0.043518,0.0,5,0.0,0.0,0.0,9,2,0.006488,0.0,0.116244,0.0
0,1076,8,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,43,0.0,0.0,0.0,0.0,0.0,0.0,5,205,1,14,1,0,0.0,0.0,91,0.0,49,0.0,0.0,0.0,1.01,0.0,5,0.0,11,1,11,0,0.0,0.0,1.01,0.0,1.02,1,0.0023940000000000003,0.0059240000000000004,0.0,26,6,0.003396,0.0,0.0,0.0
0,1077,1,0.0,0.024845,3,0.0,0.0,0.0020870000000000003,0.0,1.01,0.0,4.7898,0.0,0.0,0.0,0,0,0,9,0.0,0.0,9.21441,0.0,0.0,0.0,6,33,0,3,1,2,0.0,0.0,3,0.0,17,0.0,0.0,0.002936,2.02,0.0,7,1.02,0,4,0,0,0.0,0.0,3.03,0.16288,2.02,6,0.006928,0.009791,0.003043,9,2,0.029923,1.01,0.279805,0.0
0,1078,0,0.0,0.0,1,0.0,0.0,0.000271,0.0,0.0,0.0,1.4521899999999999,0.0,0.0,0.0,2,0,0,1,0.0,0.0,0.040996,0.0,0.0,0.0,0,4,0,1,1,0,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,2,0,0,0,0.0,0.0,0.0,0.0042049999999999995,2.02,1,0.0,0.009791,0.0,10,1,0.0,0.0,0.0050799999999999994,0.0
1,1079,0,0.021947,0.08284,6,0.0,3.04,0.019879,0.018552000000000003,4.04,0.024829,3.3370599999999997,0.0,0.0,2.03,0,0,0,18,0.0,3.04,9.21468,1.01,0.018086,2.05,28,120,6,12,3,17,0.017524,1.01,66,2.06,61,0.023927,0.026717,0.023862,1.04,2.38,44,2.12,2,1,2,0,1.03,0.009752,4.07,0.18043800000000002,3.3,8,0.020279,0.03839,0.023996,57,6,0.07934400000000001,2.25,0.291852,0.02225
0,1080,1,0.0,0.0,3,0.0,0.0,0.516933,0.0,0.0,0.0,6.89385,0.0,0.0,0.0,4,1,0,12,0.0,0.0,0.17156300000000002,1.01,0.0,0.0,1,53,8,8,2,0,0.0008449999999999999,0.0,28,0.0,22,0.0,0.0,0.0,0.0,0.0,1,0.0,4,0,0,1,0.0,0.0,0.0,0.012863,2.02,3,0.0,0.009791,0.0,63,4,0.0,0.0,0.008275,0.0
0,1081,3,0.002719,0.0,3,0.0,0.0,0.021313,0.0,0.0,0.0,6.35082,0.0,1.01,1.01,0,0,0,15,0.002334,0.0,9.33355,0.0,0.0,4.08,2,78,0,6,1,0,0.0,0.0,15,0.0,29,0.012740000000000001,0.0,0.013269,3.05,1.05,2,4.13,2,3,1,0,0.0,0.0,3.05,0.204441,1.01,10,0.010744,0.0059240000000000004,0.012646,9,3,0.012055,4.41,0.406425,0.003118
0,1082,0,0.0,0.0,13,0.0,1.01,0.098225,0.0,0.0,0.00249,21.3791,0.0,0.0,0.0,0,0,0,8,0.0,1.01,9.72888,0.0,0.0,0.0,9,115,0,3,1,1,0.0,0.0,3,0.0,28,0.0,0.002494,0.013905,5.18,0.0,10,4.26,5,19,2,1,0.0,0.0,5.18,0.23475100000000002,2.02,29,0.017497,0.009791,0.010934000000000001,9,3,0.016163999999999998,5.15,0.46829799999999994,0.0
0,1083,0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,7,0.0,0.0,0.0,0.0,0.0,0.0,1,23,0,7,3,4,0.0,0.0,21,0.0,12,0.0,0.0,0.0,0.0,0.0,5,0.0,2,1,2,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,14,6,0.0,0.0,0.0,0.0
0,1084,0,0.0,0.0,1,0.0,0.0,0.001328,0.0,0.0,0.0,1.84703,0.0,0.0,0.0,0,0,0,1,0.0,0.0,9.09329,0.0,0.0,0.0,0,2,0,1,2,2,0.0,0.0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,2,0.0,1,2,1,0,0.0,0.0,0.0,0.13692100000000001,2.03,2,0.0,0.033647,0.0,26,1,0.0,0.0,0.175609,0.0
0,1085,10,0.0,0.002706,4,0.0,0.0,0.006259000000000001,0.0,1.01,0.0,5.57512,0.0,0.0,0.0,0,0,0,36,0.0,0.0,9.25013,0.0,0.0,0.0,23,212,0,22,1,5,0.0,0.0,231,0.0,117,0.0,0.0,0.0,1.01,0.0,26,0.0,7,5,6,0,0.0,0.0,1.02,0.17160599999999998,0.0,8,0.0037939999999999996,0.0,0.0,0,11,0.003235,0.0,0.315092,0.0
0,1086,16,0.0,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,86,0.0,0.0,0.0,0.0,0.0,0.0,17,568,0,34,4,3,0.0,0.0,561,0.0,226,0.0,0.0,0.05416699999999999,0.0,0.0,20,1.01,15,2,15,2,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0564,22,13,0.0,1.01,0.0,0.0
0,1087,1,0.0,0.007162999999999999,2,0.0,0.0,0.0038979999999999996,0.0,2.02,0.0,3.26838,0.0,0.0,0.0,0,0,0,5,0.0,0.0,9.16383,0.0,0.0,0.0,1,15,0,5,1,5,0.0,0.0,10,0.0,7,0.0,0.0,0.0,0.0,0.0,6,0.0,2,2,2,0,0.0,0.0,2.02,0.155894,1.01,3,0.0,0.0059240000000000004,0.0,9,4,0.0077480000000000005,0.0,0.24971999999999997,0.0
0,1088,0,0.0,0.0,3,0.0,0.0,0.009946,0.0,0.0,0.0,7.664510000000001,0.0,0.0,0.0,0,0,0,3,0.0,0.0,9.27709,0.0,0.0,0.0,1,11,9,3,2,1,0.0,0.0,3,0.0,8,0.0,0.0,0.0,0.0,0.0,1,0.0,2,3,2,0,0.0,0.0,0.0,0.163151,2.04,7,0.0,0.009791,0.0,30,3,0.0,0.0,0.24720100000000003,0.0
0,1089,0,0.0,0.0,3,0.0,0.0,0.0028179999999999998,0.0,0.0,0.0,5.99636,0.0,0.0,0.0,0,0,0,5,0.0,0.0,9.22107,0.0,0.0,0.0,2,15,0,2,1,1,0.0,0.0,1,0.0,4,0.0,0.0,0.0,0.0,0.0,3,0.0,0,5,0,0,0.0,0.0,0.0,0.153529,0.0,7,0.0,0.0,0.0,9,2,0.0,0.0,0.215916,0.0
0,1090,0,0.0,0.0,1,0.0,0.0,0.081147,0.0,0.0,0.0,4.37354,0.0,0.0,0.0,0,0,0,13,0.0,0.0,0.10889700000000001,0.0,0.0,0.0,2,24,8,4,3,0,0.0,0.0,6,0.0,12,0.0,0.0,0.0,0.0,0.0,2,0.0,0,0,0,0,0.0,0.0,0.0,0.008171,2.02,1,0.0,0.009791,0.0,72,1,0.0,0.0,0.0053289999999999995,0.0
0,1091,0,0.0,0.055189,3,0.0,0.0,0.003031,0.0,6.07,0.0,4.56874,0.0,0.0,0.0,0,0,1,14,0.0,0.0,9.22022,0.0,0.0,1.01,1,45,0,12,1,8,0.0,0.0,66,0.0,14,0.002834,0.0,0.00255,0.0,0.0,9,0.0,5,3,5,1,0.0,0.0,6.07,0.168925,2.04,4,0.0,0.009791,0.0,18,12,0.054601,1.02,0.29898600000000003,0.0
0,1092,0,0.0,0.042776,3,0.0,0.0,0.003725,0.0,2.02,0.0,6.618939999999999,0.0,0.0,0.0,0,0,0,13,0.0,0.0,9.22758,0.0,0.0,0.0,0,40,0,7,1,5,0.0,0.0,21,0.0,12,0.0,0.0,0.0,0.0,0.0,5,0.0,4,3,4,0,0.0,0.0,2.02,0.150592,2.04,5,0.0,0.009791,0.0,18,6,0.040857,0.0,0.191815,0.0
1,1093,0,0.0,0.075429,2,0.0,0.0,0.034606,0.0,5.25,0.0,1.49003,0.0,0.0,0.0,0,8,0,4,0.0,0.0,0.121386,1.01,0.0,0.0,2,12,0,18,1,86,0.017524,0.0,153,0.0,23,0.0,0.0,0.004568,1.01,0.0,88,1.01,1,0,0,0,0.0,0.0,5.24,0.043518,0.0,3,0.004908,0.0,0.0045119999999999995,9,18,0.07282899999999999,1.02,0.116244,0.0
0,1094,3,0.020609,0.001925,13,0.0,0.0,0.084268,0.0014960000000000002,1.01,0.0,19.227999999999998,0.0,1.01,2.02,0,0,1,30,0.019847999999999998,0.0,9.64748,0.0,0.0,4.07,11,114,0,7,3,1,0.0,0.0,21,0.0,63,0.007847,0.0,0.038237,5.05,2.11,12,5.18,1,12,0,3,1.01,0.0,6.06,0.217408,2.02,26,0.026449,0.009791,0.028817000000000002,24,3,0.026739,8.42,0.409074,0.020721
0,1095,1,0.0,0.0,4,0.0,0.0,0.002712,0.0,0.0,0.0,6.64072,0.0,0.0,0.0,0,0,1,6,0.0,0.0,9.263869999999999,0.0,0.0,1.01,2,22,0,3,1,0,0.0,0.0,3,0.0,9,0.0025039999999999997,0.0,0.003043,2.02,0.0,2,0.0,0,5,0,1,0.0,0.0,2.02,0.16686800000000002,2.02,7,0.014048,0.009791,0.0,9,2,0.013652000000000001,1.01,0.277398,0.0
0,1096,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,1,1,0,0.0,0.0,0,0.0,2,0.0,0.0,0.0,0.0,0.0,0,0.0,12,0,1,0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0
